Tinlet       	StrainRate   	dZr          	DSt          	ChiSt        	ChiQu        	ChiStQu      
1.150000E+03 	9.700000E+01 	5.795925E-02 	8.152342E-04 	3.703505E+02 	2.288908E+03 	1.618023E-01 
1.150000E+03 	9.800000E+01 	6.032430E-02 	8.128726E-04 	4.068640E+02 	2.288908E+03 	1.777546E-01 
1.150000E+03 	9.900000E+01 	5.930294E-02 	8.102764E-04 	4.468444E+02 	2.288908E+03 	1.952217E-01 
1.150000E+03 	1.000000E+02 	6.155871E-02 	8.074005E-04 	4.905816E+02 	2.288908E+03 	2.143300E-01 
1.150000E+03 	1.010000E+02 	6.412634E-02 	8.042450E-04 	5.355098E+02 	2.288908E+03 	2.339586E-01 
1.150000E+03 	1.020000E+02 	6.696558E-02 	8.008817E-04 	5.889472E+02 	2.288908E+03 	2.573049E-01 
1.150000E+03 	1.030000E+02 	6.990409E-02 	7.968481E-04 	6.456153E+02 	2.288908E+03 	2.820626E-01 
1.150000E+03 	1.040000E+02 	7.309464E-02 	7.923132E-04 	7.073217E+02 	2.288908E+03 	3.090215E-01 
1.150000E+03 	1.050000E+02 	7.072389E-02 	7.871741E-04 	7.743295E+02 	2.288908E+03 	3.382965E-01 
1.150000E+03 	1.060000E+02 	7.381106E-02 	7.813663E-04 	8.469556E+02 	2.288908E+03 	3.700261E-01 
1.150000E+03 	1.070000E+02 	7.720048E-02 	7.747936E-04 	9.254605E+02 	2.288908E+03 	4.043240E-01 
1.150000E+03 	1.080000E+02 	8.092307E-02 	7.673433E-04 	1.010037E+03 	2.288908E+03 	4.412746E-01 
1.150000E+03 	1.090000E+02 	8.501825E-02 	7.588797E-04 	1.100776E+03 	2.288908E+03 	4.809175E-01 
1.150000E+03 	1.100000E+02 	8.952012E-02 	7.491914E-04 	1.197480E+03 	2.288908E+03 	5.231665E-01 
1.150000E+03 	1.110000E+02 	8.783126E-02 	7.381400E-04 	1.300052E+03 	2.288908E+03 	5.679791E-01 
1.150000E+03 	1.120000E+02 	9.270205E-02 	7.253979E-04 	1.407664E+03 	2.288908E+03 	6.149937E-01 
1.150000E+03 	1.130000E+02 	9.824835E-02 	7.231997E-04 	1.611229E+03 	2.288908E+03 	7.039291E-01 
1.150000E+03 	1.140000E+02 	1.046752E-01 	7.047445E-04 	1.731975E+03 	2.288908E+03 	7.566818E-01 
1.150000E+03 	1.150000E+02 	1.050606E-01 	6.822558E-04 	1.849597E+03 	2.288908E+03 	8.080696E-01 
1.150000E+03 	1.160000E+02 	1.135696E-01 	6.619909E-04 	2.081460E+03 	2.288908E+03 	9.093681E-01 
1.150000E+03 	1.170000E+02 	1.184522E-01 	6.227910E-04 	2.288908E+03 	2.288908E+03 	1.000000E+00 
1.200000E+03 	1.000000E+00 	8.198583E-02 	9.585419E-04 	4.307280E-02 	2.497187E+03 	1.724853E-05 
1.200000E+03 	2.000000E+00 	8.228516E-02 	9.572629E-04 	4.706140E-02 	2.497187E+03 	1.884577E-05 
1.200000E+03 	3.000000E+00 	8.265069E-02 	9.560187E-04 	5.143053E-02 	2.497187E+03 	2.059539E-05 
1.200000E+03 	4.000000E+00 	8.255592E-02 	9.548114E-04 	5.621964E-02 	2.497187E+03 	2.251319E-05 
1.200000E+03 	5.000000E+00 	8.310561E-02 	9.534249E-04 	6.140325E-02 	2.497187E+03 	2.458897E-05 
1.200000E+03 	6.000000E+00 	8.382537E-02 	9.522260E-04 	6.712404E-02 	2.497187E+03 	2.687986E-05 
1.200000E+03 	7.000000E+00 	8.697628E-02 	9.511035E-04 	7.342493E-02 	2.497187E+03 	2.940306E-05 
1.200000E+03 	8.000000E+00 	8.833440E-02 	9.500345E-04 	8.032595E-02 	2.497187E+03 	3.216657E-05 
1.200000E+03 	9.000000E+00 	8.818327E-02 	9.489853E-04 	8.788658E-02 	2.497187E+03 	3.519423E-05 
1.200000E+03 	1.000000E+01 	8.817341E-02 	9.479699E-04 	9.617861E-02 	2.497187E+03 	3.851478E-05 
1.200000E+03 	1.100000E+01 	8.693069E-02 	9.466641E-04 	1.051196E-01 	2.497187E+03 	4.209521E-05 
1.200000E+03 	1.200000E+01 	8.654283E-02 	9.457004E-04 	1.150846E-01 	2.497187E+03 	4.608570E-05 
1.200000E+03 	1.300000E+01 	8.745326E-02 	9.447854E-04 	1.260198E-01 	2.497187E+03 	5.046470E-05 
1.200000E+03 	1.400000E+01 	8.919036E-02 	9.439041E-04 	1.380232E-01 	2.497187E+03 	5.527147E-05 
1.200000E+03 	1.500000E+01 	9.002356E-02 	9.430382E-04 	1.511883E-01 	2.497187E+03 	6.054344E-05 
1.200000E+03 	1.600000E+01 	9.061050E-02 	9.421991E-04 	1.656336E-01 	2.497187E+03 	6.632807E-05 
1.200000E+03 	1.700000E+01 	9.135153E-02 	9.413812E-04 	1.814895E-01 	2.497187E+03 	7.267758E-05 
1.200000E+03 	1.800000E+01 	9.167144E-02 	9.405795E-04 	1.988866E-01 	2.497187E+03 	7.964426E-05 
1.200000E+03 	1.900000E+01 	9.620244E-02 	9.397937E-04 	2.180176E-01 	2.497187E+03 	8.730528E-05 
1.200000E+03 	2.000000E+01 	9.466062E-02 	9.381769E-04 	2.380854E-01 	2.497187E+03 	9.534144E-05 
1.200000E+03 	2.100000E+01 	9.880519E-02 	9.374614E-04 	2.610859E-01 	2.497187E+03 	1.045520E-04 
1.200000E+03 	2.200000E+01 	9.753008E-02 	9.364124E-04 	2.858460E-01 	2.497187E+03 	1.144672E-04 
1.200000E+03 	2.300000E+01 	1.004267E-01 	9.597287E-04 	3.503474E-01 	2.497187E+03 	1.402968E-04 
1.200000E+03 	2.400000E+01 	1.012189E-01 	9.590328E-04 	3.842084E-01 	2.497187E+03 	1.538565E-04 
1.200000E+03 	2.500000E+01 	1.020287E-01 	9.583331E-04 	4.213694E-01 	2.497187E+03 	1.687376E-04 
1.200000E+03 	2.600000E+01 	1.028720E-01 	9.576274E-04 	4.621536E-01 	2.497187E+03 	1.850697E-04 
1.200000E+03 	2.700000E+01 	1.037407E-01 	9.569125E-04 	5.069137E-01 	2.497187E+03 	2.029939E-04 
1.200000E+03 	2.800000E+01 	1.046255E-01 	9.561856E-04 	5.560368E-01 	2.497187E+03 	2.226653E-04 
1.200000E+03 	2.900000E+01 	1.055145E-01 	9.554433E-04 	6.099476E-01 	2.497187E+03 	2.442539E-04 
1.200000E+03 	3.000000E+01 	1.063982E-01 	9.546824E-04 	6.691121E-01 	2.497187E+03 	2.679463E-04 
1.200000E+03 	3.100000E+01 	1.065398E-01 	9.535892E-04 	7.329832E-01 	2.497187E+03 	2.935236E-04 
1.200000E+03 	3.200000E+01 	1.083236E-01 	9.527709E-04 	8.041765E-01 	2.497187E+03 	3.220330E-04 
1.200000E+03 	3.300000E+01 	1.091352E-01 	9.519342E-04 	8.822694E-01 	2.497187E+03 	3.533053E-04 
1.200000E+03 	3.400000E+01 	1.098785E-01 	9.510635E-04 	9.679670E-01 	2.497187E+03 	3.876230E-04 
1.200000E+03 	3.500000E+01 	1.098945E-01 	9.501003E-04 	1.061590E+00 	2.497187E+03 	4.251143E-04 
1.200000E+03 	3.600000E+01 	1.111903E-01 	9.491409E-04 	1.164894E+00 	2.497187E+03 	4.664825E-04 
1.200000E+03 	3.700000E+01 	1.117150E-01 	9.481421E-04 	1.278112E+00 	2.497187E+03 	5.118207E-04 
1.200000E+03 	3.800000E+01 	1.119931E-01 	9.467953E-04 	1.400403E+00 	2.497187E+03 	5.607922E-04 
1.200000E+03 	3.900000E+01 	1.127959E-01 	9.456787E-04 	1.536618E+00 	2.497187E+03 	6.153396E-04 
1.200000E+03 	4.000000E+01 	1.130232E-01 	9.445104E-04 	1.686022E+00 	2.497187E+03 	6.751685E-04 
1.200000E+03 	4.100000E+01 	1.131492E-01 	9.432748E-04 	1.849961E+00 	2.497187E+03 	7.408180E-04 
1.200000E+03 	4.200000E+01 	1.128792E-01 	9.419123E-04 	2.029086E+00 	2.497187E+03 	8.125487E-04 
1.200000E+03 	4.300000E+01 	1.131717E-01 	9.405198E-04 	2.226630E+00 	2.497187E+03 	8.916553E-04 
1.200000E+03 	4.400000E+01 	1.557388E-01 	9.390520E-04 	2.443151E+00 	2.497187E+03 	9.783613E-04 
1.200000E+03 	4.500000E+01 	1.519980E-01 	9.374974E-04 	2.680723E+00 	2.497187E+03 	1.073497E-03 
1.200000E+03 	4.600000E+01 	1.486129E-01 	9.355611E-04 	2.937378E+00 	2.497187E+03 	1.176275E-03 
1.200000E+03 	4.700000E+01 	1.453467E-01 	9.338210E-04 	3.223219E+00 	2.497187E+03 	1.290740E-03 
1.200000E+03 	4.800000E+01 	1.419555E-01 	9.319876E-04 	3.536664E+00 	2.497187E+03 	1.416259E-03 
1.200000E+03 	4.900000E+01 	1.387669E-01 	9.300551E-04 	3.880582E+00 	2.497187E+03 	1.553981E-03 
1.200000E+03 	5.000000E+01 	3.316065E-02 	9.280225E-04 	4.257935E+00 	2.497187E+03 	1.705093E-03 
1.200000E+03 	5.100000E+01 	3.363163E-02 	9.258343E-04 	4.670349E+00 	2.497187E+03 	1.870244E-03 
1.200000E+03 	5.200000E+01 	3.438897E-02 	9.235996E-04 	5.124976E+00 	2.497187E+03 	2.052300E-03 
1.200000E+03 	5.300000E+01 	3.357809E-02 	9.212699E-04 	5.623352E+00 	2.497187E+03 	2.251875E-03 
1.200000E+03 	5.400000E+01 	3.411832E-02 	9.188335E-04 	6.169875E+00 	2.497187E+03 	2.470730E-03 
1.200000E+03 	5.500000E+01 	3.507908E-02 	9.159372E-04 	6.760042E+00 	2.497187E+03 	2.707063E-03 
1.200000E+03 	5.600000E+01 	3.406000E-02 	9.131534E-04 	7.476762E+00 	2.497187E+03 	2.994074E-03 
1.200000E+03 	5.700000E+01 	3.477782E-02 	9.103676E-04 	8.201634E+00 	2.497187E+03 	3.284349E-03 
1.200000E+03 	5.800000E+01 	3.382598E-02 	9.076254E-04 	9.001020E+00 	2.497187E+03 	3.604464E-03 
1.200000E+03 	5.900000E+01 	3.435905E-02 	9.048042E-04 	9.877130E+00 	2.497187E+03 	3.955303E-03 
1.200000E+03 	6.000000E+01 	3.531889E-02 	9.019081E-04 	1.088974E+01 	2.497187E+03 	4.360803E-03 
1.200000E+03 	6.100000E+01 	3.409763E-02 	8.989914E-04 	1.195098E+01 	2.497187E+03 	4.785777E-03 
1.200000E+03 	6.200000E+01 	3.486262E-02 	8.959767E-04 	1.311175E+01 	2.497187E+03 	5.250608E-03 
1.200000E+03 	6.300000E+01 	3.576278E-02 	8.929941E-04 	1.439056E+01 	2.497187E+03 	5.762708E-03 
1.200000E+03 	6.400000E+01 	3.450349E-02 	8.900158E-04 	1.590332E+01 	2.497187E+03 	6.368494E-03 
1.200000E+03 	6.500000E+01 	3.518778E-02 	8.869943E-04 	1.745543E+01 	2.497187E+03 	6.990037E-03 
1.200000E+03 	6.600000E+01 	3.621136E-02 	8.837771E-04 	1.913692E+01 	2.497187E+03 	7.663391E-03 
1.200000E+03 	6.700000E+01 	3.735259E-02 	8.807567E-04 	2.101176E+01 	2.497187E+03 	8.414172E-03 
1.200000E+03 	6.800000E+01 	3.581675E-02 	8.777596E-04 	2.306650E+01 	2.497187E+03 	9.236993E-03 
1.200000E+03 	6.900000E+01 	3.676823E-02 	8.747892E-04 	2.532397E+01 	2.497187E+03 	1.014100E-02 
1.200000E+03 	7.000000E+01 	3.792220E-02 	8.718524E-04 	2.780448E+01 	2.497187E+03 	1.113432E-02 
1.200000E+03 	7.100000E+01 	3.650072E-02 	8.689561E-04 	3.053039E+01 	2.497187E+03 	1.222591E-02 
1.200000E+03 	7.200000E+01 	3.748770E-02 	8.661061E-04 	3.352634E+01 	2.497187E+03 	1.342564E-02 
1.200000E+03 	7.300000E+01 	3.866645E-02 	8.633078E-04 	3.681946E+01 	2.497187E+03 	1.474437E-02 
1.200000E+03 	7.400000E+01 	3.738944E-02 	8.605658E-04 	4.043964E+01 	2.497187E+03 	1.619408E-02 
1.200000E+03 	7.500000E+01 	3.852361E-02 	8.578373E-04 	4.441394E+01 	2.497187E+03 	1.778559E-02 
1.200000E+03 	7.600000E+01 	3.973916E-02 	8.552250E-04 	4.878827E+01 	2.497187E+03 	1.953729E-02 
1.200000E+03 	7.700000E+01 	4.113969E-02 	8.526716E-04 	5.360011E+01 	2.497187E+03 	2.146420E-02 
1.200000E+03 	7.800000E+01 	3.971875E-02 	8.501857E-04 	5.889205E+01 	2.497187E+03 	2.358336E-02 
1.200000E+03 	7.900000E+01 	4.098905E-02 	8.477688E-04 	6.471241E+01 	2.497187E+03 	2.591412E-02 
1.200000E+03 	8.000000E+01 	4.243827E-02 	8.454213E-04 	7.111443E+01 	2.497187E+03 	2.847782E-02 
1.200000E+03 	8.100000E+01 	4.144251E-02 	8.430355E-04 	7.811259E+01 	2.497187E+03 	3.128023E-02 
1.200000E+03 	8.200000E+01 	4.282547E-02 	8.408474E-04 	8.586576E+01 	2.497187E+03 	3.438499E-02 
1.200000E+03 	8.300000E+01 	4.438118E-02 	8.387031E-04 	9.438507E+01 	2.497187E+03 	3.779656E-02 
1.200000E+03 	8.400000E+01 	4.342742E-02 	8.366222E-04 	1.037570E+02 	2.497187E+03 	4.154955E-02 
1.200000E+03 	8.500000E+01 	4.491281E-02 	8.346015E-04 	1.140668E+02 	2.497187E+03 	4.567812E-02 
1.200000E+03 	8.600000E+01 	4.657845E-02 	8.326364E-04 	1.254078E+02 	2.497187E+03 	5.021963E-02 
1.200000E+03 	8.700000E+01 	4.583064E-02 	8.307218E-04 	1.378825E+02 	2.497187E+03 	5.521513E-02 
1.200000E+03 	8.800000E+01 	4.744734E-02 	8.288507E-04 	1.516029E+02 	2.497187E+03 	6.070947E-02 
1.200000E+03 	8.900000E+01 	4.939168E-02 	8.269361E-04 	1.666324E+02 	2.497187E+03 	6.672804E-02 
1.200000E+03 	9.000000E+01 	4.891713E-02 	8.251670E-04 	1.832347E+02 	2.497187E+03 	7.337644E-02 
1.200000E+03 	9.100000E+01 	5.069098E-02 	8.233726E-04 	2.014715E+02 	2.497187E+03 	8.067938E-02 
1.200000E+03 	9.200000E+01 	5.264611E-02 	8.215784E-04 	2.215152E+02 	2.497187E+03 	8.870589E-02 
1.200000E+03 	9.300000E+01 	5.235228E-02 	8.197689E-04 	2.435382E+02 	2.497187E+03 	9.752502E-02 
1.200000E+03 	9.400000E+01 	5.428824E-02 	8.179256E-04 	2.677278E+02 	2.497187E+03 	1.072118E-01 
1.200000E+03 	9.500000E+01 	5.641337E-02 	8.160272E-04 	2.942863E+02 	2.497187E+03 	1.178471E-01 
1.200000E+03 	9.600000E+01 	5.513264E-02 	8.140258E-04 	3.235066E+02 	2.497187E+03 	1.295484E-01 
1.200000E+03 	9.700000E+01 	5.711633E-02 	8.119391E-04 	3.554843E+02 	2.497187E+03 	1.423539E-01 
1.200000E+03 	9.800000E+01 	5.966280E-02 	8.099180E-04 	3.927196E+02 	2.497187E+03 	1.572648E-01 
1.200000E+03 	9.900000E+01 	6.208345E-02 	8.074888E-04 	4.313866E+02 	2.497187E+03 	1.727490E-01 
1.200000E+03 	1.000000E+02 	6.471005E-02 	8.048509E-04 	4.736110E+02 	2.497187E+03 	1.896578E-01 
1.200000E+03 	1.010000E+02 	6.351901E-02 	8.019508E-04 	5.197677E+02 	2.497187E+03 	2.081413E-01 
1.200000E+03 	1.020000E+02 	6.605376E-02 	7.987393E-04 	5.701651E+02 	2.497187E+03 	2.283229E-01 
1.200000E+03 	1.030000E+02 	6.882103E-02 	7.951614E-04 	6.251201E+02 	2.497187E+03 	2.503297E-01 
1.200000E+03 	1.040000E+02 	7.183170E-02 	7.911564E-04 	6.849526E+02 	2.497187E+03 	2.742897E-01 
1.200000E+03 	1.050000E+02 	7.510087E-02 	7.866564E-04 	7.499783E+02 	2.497187E+03 	3.003293E-01 
1.200000E+03 	1.060000E+02 	7.292736E-02 	7.815850E-04 	8.204977E+02 	2.497187E+03 	3.285688E-01 
1.200000E+03 	1.070000E+02 	7.612893E-02 	7.758556E-04 	8.967807E+02 	2.497187E+03 	3.591164E-01 
1.200000E+03 	1.080000E+02 	7.964285E-02 	7.693679E-04 	9.790449E+02 	2.497187E+03 	3.920591E-01 
1.200000E+03 	1.090000E+02 	8.349767E-02 	7.620042E-04 	1.067424E+03 	2.497187E+03 	4.274506E-01 
1.200000E+03 	1.100000E+02 	8.773772E-02 	7.536225E-04 	1.161921E+03 	2.497187E+03 	4.652919E-01 
1.200000E+03 	1.110000E+02 	9.240404E-02 	7.740663E-04 	1.417366E+03 	2.497187E+03 	5.675850E-01 
1.200000E+03 	1.120000E+02 	9.093898E-02 	7.616949E-04 	1.537600E+03 	2.497187E+03 	6.157328E-01 
1.200000E+03 	1.130000E+02 	9.600719E-02 	7.474644E-04 	1.663413E+03 	2.497187E+03 	6.661147E-01 
1.200000E+03 	1.140000E+02 	1.017850E-01 	7.309355E-04 	1.793128E+03 	2.497187E+03 	7.180592E-01 
1.200000E+03 	1.150000E+02 	1.084851E-01 	7.113465E-04 	1.923390E+03 	2.497187E+03 	7.702227E-01 
1.200000E+03 	1.160000E+02 	1.091419E-01 	6.873772E-04 	2.048193E+03 	2.497187E+03 	8.202001E-01 
1.200000E+03 	1.170000E+02 	1.180912E-01 	6.644528E-04 	2.290758E+03 	2.497187E+03 	9.173354E-01 
1.200000E+03 	1.180000E+02 	1.237139E-01 	6.194951E-04 	2.497187E+03 	2.497187E+03 	1.000000E+00 
1.250000E+03 	1.000000E+00 	9.078436E-02 	9.609772E-04 	4.187006E-02 	2.719784E+03 	1.539463E-05 
1.250000E+03 	2.000000E+00 	9.217825E-02 	9.596161E-04 	4.572998E-02 	2.719784E+03 	1.681383E-05 
1.250000E+03 	3.000000E+00 	9.318357E-02 	9.582987E-04 	4.996843E-02 	2.719784E+03 	1.837221E-05 
1.250000E+03 	4.000000E+00 	9.350492E-02 	9.570219E-04 	5.461385E-02 	2.719784E+03 	2.008022E-05 
1.250000E+03 	5.000000E+00 	8.139374E-02 	9.557766E-04 	5.969797E-02 	2.719784E+03 	2.194953E-05 
1.250000E+03 	6.000000E+00 	9.464490E-02 	9.536549E-04 	6.503196E-02 	2.719784E+03 	2.391071E-05 
1.250000E+03 	7.000000E+00 	8.633859E-02 	9.526150E-04 	7.115007E-02 	2.719784E+03 	2.616019E-05 
1.250000E+03 	8.000000E+00 	8.406112E-02 	9.514146E-04 	7.778843E-02 	2.719784E+03 	2.860096E-05 
1.250000E+03 	9.000000E+00 	8.625601E-02 	9.503259E-04 	8.512137E-02 	2.719784E+03 	3.129711E-05 
1.250000E+03 	1.000000E+01 	8.628582E-02 	9.492665E-04 	9.314456E-02 	2.719784E+03 	3.424704E-05 
1.250000E+03 	1.100000E+01 	8.401145E-02 	9.727658E-04 	1.140319E-01 	2.719784E+03 	4.192682E-05 
1.250000E+03 	1.200000E+01 	8.473925E-02 	9.718524E-04 	1.248540E-01 	2.719784E+03 	4.590585E-05 
1.250000E+03 	1.300000E+01 	8.535688E-02 	9.709672E-04 	1.367272E-01 	2.719784E+03 	5.027135E-05 
1.250000E+03 	1.400000E+01 	8.598568E-02 	9.701094E-04 	1.497555E-01 	2.719784E+03 	5.506154E-05 
1.250000E+03 	1.500000E+01 	8.662438E-02 	9.692769E-04 	1.640520E-01 	2.719784E+03 	6.031803E-05 
1.250000E+03 	1.600000E+01 	8.727290E-02 	9.684676E-04 	1.797413E-01 	2.719784E+03 	6.608661E-05 
1.250000E+03 	1.700000E+01 	8.992034E-02 	9.675803E-04 	1.969131E-01 	2.719784E+03 	7.240027E-05 
1.250000E+03 	1.800000E+01 	9.184771E-02 	9.668213E-04 	2.158350E-01 	2.719784E+03 	7.935740E-05 
1.250000E+03 	1.900000E+01 	8.994448E-02 	9.657845E-04 	2.362556E-01 	2.719784E+03 	8.686557E-05 
1.250000E+03 	2.000000E+01 	9.256599E-02 	9.650137E-04 	2.589833E-01 	2.719784E+03 	9.522201E-05 
1.250000E+03 	2.100000E+01 	9.301590E-02 	9.642906E-04 	2.839327E-01 	2.719784E+03 	1.043953E-04 
1.250000E+03 	2.200000E+01 	9.347824E-02 	9.635742E-04 	3.113131E-01 	2.719784E+03 	1.144624E-04 
1.250000E+03 	2.300000E+01 	9.398448E-02 	9.628627E-04 	3.413636E-01 	2.719784E+03 	1.255113E-04 
1.250000E+03 	2.400000E+01 	9.453091E-02 	9.621536E-04 	3.743442E-01 	2.719784E+03 	1.376375E-04 
1.250000E+03 	2.500000E+01 	9.511025E-02 	9.614439E-04 	4.105406E-01 	2.719784E+03 	1.509460E-04 
1.250000E+03 	2.600000E+01 	9.571690E-02 	9.607308E-04 	4.502658E-01 	2.719784E+03 	1.655520E-04 
1.250000E+03 	2.700000E+01 	9.634085E-02 	9.600116E-04 	4.938635E-01 	2.719784E+03 	1.815819E-04 
1.250000E+03 	2.800000E+01 	9.697554E-02 	9.592831E-04 	5.417106E-01 	2.719784E+03 	1.991741E-04 
1.250000E+03 	2.900000E+01 	9.695478E-02 	9.582416E-04 	5.933989E-01 	2.719784E+03 	2.181787E-04 
1.250000E+03 	3.000000E+01 	9.836210E-02 	9.574653E-04 	6.509545E-01 	2.719784E+03 	2.393405E-04 
1.250000E+03 	3.100000E+01 	9.899310E-02 	9.566916E-04 	7.141138E-01 	2.719784E+03 	2.625627E-04 
1.250000E+03 	3.200000E+01 	9.959799E-02 	9.558952E-04 	7.834248E-01 	2.719784E+03 	2.880467E-04 
1.250000E+03 	3.300000E+01 	1.001733E-01 	9.550724E-04 	8.594869E-01 	2.719784E+03 	3.160129E-04 
1.250000E+03 	3.400000E+01 	1.001831E-01 	9.541677E-04 	9.426153E-01 	2.719784E+03 	3.465773E-04 
1.250000E+03 	3.500000E+01 	1.012359E-01 	9.532688E-04 	1.034277E+00 	2.719784E+03 	3.802791E-04 
1.250000E+03 	3.600000E+01 	1.014980E-01 	9.520443E-04 	1.133226E+00 	2.719784E+03 	4.166603E-04 
1.250000E+03 	3.700000E+01 	1.023486E-01 	9.510653E-04 	1.243385E+00 	2.719784E+03 	4.571631E-04 
1.250000E+03 	3.800000E+01 	1.027310E-01 	9.500489E-04 	1.364237E+00 	2.719784E+03 	5.015976E-04 
1.250000E+03 	3.900000E+01 	1.030595E-01 	9.489786E-04 	1.496843E+00 	2.719784E+03 	5.503536E-04 
1.250000E+03 	4.000000E+01 	1.030721E-01 	9.477985E-04 	1.641790E+00 	2.719784E+03 	6.036472E-04 
1.250000E+03 	4.100000E+01 	1.036357E-01 	9.465952E-04 	1.801532E+00 	2.719784E+03 	6.623805E-04 
1.250000E+03 	4.200000E+01 	1.038521E-01 	9.453331E-04 	1.976676E+00 	2.719784E+03 	7.267768E-04 
1.250000E+03 	4.300000E+01 	1.362802E-01 	9.437035E-04 	2.165924E+00 	2.719784E+03 	7.963588E-04 
1.250000E+03 	4.400000E+01 	1.353504E-01 	9.422805E-04 	2.376585E+00 	2.719784E+03 	8.738139E-04 
1.250000E+03 	4.500000E+01 	1.339435E-01 	9.407815E-04 	2.607651E+00 	2.719784E+03 	9.587714E-04 
1.250000E+03 	4.600000E+01 	1.324639E-01 	9.391930E-04 	2.861171E+00 	2.719784E+03 	1.051985E-03 
1.250000E+03 	4.700000E+01 	1.309389E-01 	9.375104E-04 	3.139325E+00 	2.719784E+03 	1.154255E-03 
1.250000E+03 	4.800000E+01 	1.292806E-01 	9.356782E-04 	3.443398E+00 	2.719784E+03 	1.266056E-03 
1.250000E+03 	4.900000E+01 	3.435955E-02 	9.337899E-04 	3.778343E+00 	2.719784E+03 	1.389207E-03 
1.250000E+03 	5.000000E+01 	3.377789E-02 	9.318060E-04 	4.145597E+00 	2.719784E+03 	1.524238E-03 
1.250000E+03 	5.100000E+01 	3.436051E-02 	9.297176E-04 	4.548522E+00 	2.719784E+03 	1.672384E-03 
1.250000E+03 	5.200000E+01 	3.537604E-02 	9.271693E-04 	4.982532E+00 	2.719784E+03 	1.831959E-03 
1.250000E+03 	5.300000E+01 	3.439313E-02 	9.248764E-04 	5.467559E+00 	2.719784E+03 	2.010292E-03 
1.250000E+03 	5.400000E+01 	3.518511E-02 	9.224806E-04 	5.999000E+00 	2.719784E+03 	2.205690E-03 
1.250000E+03 	5.500000E+01 	3.429965E-02 	9.199858E-04 	6.582096E+00 	2.719784E+03 	2.420080E-03 
1.250000E+03 	5.600000E+01 	3.491542E-02 	9.173962E-04 	7.221889E+00 	2.719784E+03 	2.655317E-03 
1.250000E+03 	5.700000E+01 	3.600576E-02 	9.143942E-04 	7.983754E+00 	2.719784E+03 	2.935437E-03 
1.250000E+03 	5.800000E+01 	3.482756E-02 	9.379638E-04 	9.781642E+00 	2.719784E+03 	3.596478E-03 
1.250000E+03 	5.900000E+01 	3.562163E-02 	9.353250E-04 	1.073532E+01 	2.719784E+03 	3.947122E-03 
1.250000E+03 	6.000000E+01 	3.669220E-02 	9.326268E-04 	1.178159E+01 	2.719784E+03 	4.331811E-03 
1.250000E+03 	6.100000E+01 	3.519780E-02 	9.298787E-04 	1.293022E+01 	2.719784E+03 	4.754135E-03 
1.250000E+03 	6.200000E+01 	3.632497E-02 	9.268469E-04 	1.423655E+01 	2.719784E+03 	5.234441E-03 
1.250000E+03 	6.300000E+01 	3.512971E-02 	9.240644E-04 	1.562820E+01 	2.719784E+03 	5.746118E-03 
1.250000E+03 	6.400000E+01 	3.586547E-02 	9.212228E-04 	1.715352E+01 	2.719784E+03 	6.306942E-03 
1.250000E+03 	6.500000E+01 	3.684581E-02 	9.183714E-04 	1.882946E+01 	2.719784E+03 	6.923145E-03 
1.250000E+03 	6.600000E+01 	3.557924E-02 	9.155157E-04 	2.080085E+01 	2.719784E+03 	7.647979E-03 
1.250000E+03 	6.700000E+01 	3.636683E-02 	9.126578E-04 	2.283588E+01 	2.719784E+03 	8.396211E-03 
1.250000E+03 	6.800000E+01 	3.737519E-02 	9.098063E-04 	2.507109E+01 	2.719784E+03 	9.218045E-03 
1.250000E+03 	6.900000E+01 	3.614825E-02 	9.069794E-04 	2.752704E+01 	2.719784E+03 	1.012104E-02 
1.250000E+03 	7.000000E+01 	3.710569E-02 	9.041365E-04 	3.022043E+01 	2.719784E+03 	1.111133E-02 
1.250000E+03 	7.100000E+01 	3.816075E-02 	9.013870E-04 	3.318571E+01 	2.719784E+03 	1.220160E-02 
1.250000E+03 	7.200000E+01 	3.941929E-02 	8.986792E-04 	3.644521E+01 	2.719784E+03 	1.340004E-02 
1.250000E+03 	7.300000E+01 	3.807379E-02 	8.958677E-04 	3.998989E+01 	2.719784E+03 	1.470333E-02 
1.250000E+03 	7.400000E+01 	3.919920E-02 	8.932807E-04 	4.393444E+01 	2.719784E+03 	1.615365E-02 
1.250000E+03 	7.500000E+01 	4.048954E-02 	8.906304E-04 	4.824726E+01 	2.719784E+03 	1.773937E-02 
1.250000E+03 	7.600000E+01 	3.920155E-02 	8.881828E-04 	5.300772E+01 	2.719784E+03 	1.948968E-02 
1.250000E+03 	7.700000E+01 	4.038082E-02 	8.857844E-04 	5.824130E+01 	2.719784E+03 	2.141394E-02 
1.250000E+03 	7.800000E+01 	4.175017E-02 	8.834571E-04 	6.399741E+01 	2.719784E+03 	2.353033E-02 
1.250000E+03 	7.900000E+01 	4.060131E-02 	8.812028E-04 	7.032872E+01 	2.719784E+03 	2.585820E-02 
1.250000E+03 	8.000000E+01 	4.186088E-02 	8.790224E-04 	7.729315E+01 	2.719784E+03 	2.841886E-02 
1.250000E+03 	8.100000E+01 	4.330250E-02 	8.769159E-04 	8.495443E+01 	2.719784E+03 	3.123573E-02 
1.250000E+03 	8.200000E+01 	4.230212E-02 	8.748827E-04 	9.338264E+01 	2.719784E+03 	3.433458E-02 
