DEid         	Tinlet       	StrainRate   	dZprime      	gprime       
3.041400E+04 	1.500000E+03 	2.800000E+01 	1.734321E+00 	3.320622E-01 
3.042600E+04 	1.500000E+03 	2.600000E+01 	1.792721E+00 	2.964289E-01 
3.043700E+04 	1.500000E+03 	2.900000E+01 	1.882214E+00 	4.236653E-01 
3.047400E+04 	1.500000E+03 	3.300000E+01 	1.202214E+00 	6.689953E-01 
3.050100E+04 	1.500000E+03 	2.800000E+01 	2.052900E+00 	3.314458E-01 
3.052200E+04 	1.500000E+03 	2.700000E+01 	1.755606E+00 	3.480353E-01 
3.053400E+04 	1.500000E+03 	2.400000E+01 	2.421051E+00 	2.568247E-01 
3.055900E+04 	1.500000E+03 	3.500000E+01 	1.177361E+00 	7.880851E-01 
3.056400E+04 	1.500000E+03 	3.400000E+01 	1.041812E+00 	7.204772E-01 
3.056500E+04 	1.500000E+03 	2.900000E+01 	1.619416E+00 	3.914499E-01 
3.056900E+04 	1.500000E+03 	2.200000E+01 	2.231199E+00 	2.030007E-01 
3.061300E+04 	1.500000E+03 	3.200000E+01 	1.311770E+00 	6.459459E-01 
3.061400E+04 	1.500000E+03 	3.200000E+01 	1.357240E+00 	5.438025E-01 
3.068000E+04 	1.500000E+03 	2.800000E+01 	2.053920E+00 	3.749218E-01 
3.068400E+04 	1.500000E+03 	2.400000E+01 	2.322331E+00 	2.332921E-01 
3.068500E+04 	1.500000E+03 	3.200000E+01 	1.251474E+00 	5.760417E-01 
3.070900E+04 	1.500000E+03 	3.500000E+01 	8.943369E-01 	7.532902E-01 
3.072200E+04 	1.500000E+03 	2.800000E+01 	1.586775E+00 	4.000003E-01 
3.072500E+04 	1.500000E+03 	2.600000E+01 	2.563881E+00 	2.973347E-01 
3.073100E+04 	1.500000E+03 	2.900000E+01 	1.644980E+00 	3.809713E-01 
3.074500E+04 	1.500000E+03 	3.000000E+01 	1.546785E+00 	4.405368E-01 
3.078400E+04 	1.500000E+03 	3.100000E+01 	1.398511E+00 	5.021190E-01 
3.079800E+04 	1.500000E+03 	2.500000E+01 	2.041329E+00 	2.889182E-01 
3.081300E+04 	1.500000E+03 	3.200000E+01 	1.194447E+00 	5.367005E-01 
3.083000E+04 	1.500000E+03 	3.000000E+01 	1.956791E+00 	4.403975E-01 
3.083500E+04 	1.500000E+03 	2.800000E+01 	1.568179E+00 	4.334501E-01 
3.083600E+04 	1.500000E+03 	2.600000E+01 	2.109260E+00 	2.641307E-01 
3.084400E+04 	1.500000E+03 	3.100000E+01 	1.392422E+00 	5.429568E-01 
3.089500E+04 	1.500000E+03 	3.000000E+01 	1.418644E+00 	4.844322E-01 
3.092500E+04 	1.500000E+03 	2.700000E+01 	1.974390E+00 	3.448420E-01 
3.093100E+04 	1.500000E+03 	2.500000E+01 	2.135870E+00 	2.717054E-01 
3.093500E+04 	1.500000E+03 	2.700000E+01 	1.837133E+00 	3.522955E-01 
3.094800E+04 	1.500000E+03 	2.900000E+01 	1.526199E+00 	4.157814E-01 
3.095800E+04 	1.500000E+03 	3.000000E+01 	1.437401E+00 	4.792301E-01 
3.096500E+04 	1.500000E+03 	2.400000E+01 	2.329700E+00 	2.282503E-01 
3.096800E+04 	1.500000E+03 	2.500000E+01 	1.910703E+00 	2.525693E-01 
3.100100E+04 	1.500000E+03 	2.700000E+01 	1.635933E+00 	3.471029E-01 
3.112400E+04 	1.500000E+03 	2.400000E+01 	2.015735E+00 	2.325760E-01 
3.113700E+04 	1.500000E+03 	2.400000E+01 	2.070442E+00 	2.368639E-01 
3.121700E+04 	1.500000E+03 	2.800000E+01 	1.605753E+00 	3.712930E-01 
3.122300E+04 	1.500000E+03 	3.000000E+01 	1.531607E+00 	5.184172E-01 
3.124500E+04 	1.500000E+03 	3.200000E+01 	1.075349E+00 	6.212342E-01 
3.127000E+04 	1.500000E+03 	2.300000E+01 	2.038600E+00 	2.195923E-01 
3.128000E+04 	1.500000E+03 	2.300000E+01 	2.030413E+00 	2.193333E-01 
3.131300E+04 	1.500000E+03 	3.100000E+01 	1.191059E+00 	6.211246E-01 
3.134200E+04 	1.500000E+03 	2.600000E+01 	1.821085E+00 	3.128225E-01 
3.135900E+04 	1.500000E+03 	2.700000E+01 	1.648332E+00 	3.214102E-01 
3.137100E+04 	1.500000E+03 	3.400000E+01 	1.389439E+00 	6.663230E-01 
3.137700E+04 	1.500000E+03 	3.500000E+01 	9.106270E-01 	8.614611E-01 
3.140800E+04 	1.500000E+03 	2.400000E+01 	2.068405E+00 	2.352943E-01 
3.142300E+04 	1.500000E+03 	2.700000E+01 	2.330180E+00 	3.064193E-01 
3.142900E+04 	1.500000E+03 	2.600000E+01 	1.980491E+00 	2.934139E-01 
3.143700E+04 	1.500000E+03 	2.800000E+01 	1.592889E+00 	3.818888E-01 
3.150000E+04 	1.500000E+03 	2.800000E+01 	1.587973E+00 	3.443160E-01 
3.150200E+04 	1.500000E+03 	2.500000E+01 	2.040523E+00 	2.694578E-01 
3.153000E+04 	1.500000E+03 	3.300000E+01 	1.111402E+00 	6.205305E-01 
3.156300E+04 	1.500000E+03 	2.900000E+01 	1.590860E+00 	4.388535E-01 
3.156700E+04 	1.500000E+03 	3.500000E+01 	9.383269E-01 	8.126800E-01 
3.157000E+04 	1.500000E+03 	3.100000E+01 	1.718972E+00 	4.803669E-01 
3.161400E+04 	1.500000E+03 	2.800000E+01 	1.796325E+00 	3.646849E-01 
3.164100E+04 	1.500000E+03 	3.100000E+01 	1.381414E+00 	5.283349E-01 
3.166300E+04 	1.500000E+03 	3.700000E+01 	7.585962E-01 	1.012067E+00 
3.171300E+04 	1.500000E+03 	3.300000E+01 	1.146733E+00 	6.542645E-01 
3.171500E+04 	1.500000E+03 	2.900000E+01 	1.319992E+00 	4.421123E-01 
3.172900E+04 	1.500000E+03 	2.400000E+01 	2.005566E+00 	2.278644E-01 
3.173400E+04 	1.500000E+03 	3.100000E+01 	1.272920E+00 	5.335168E-01 
3.174700E+04 	1.500000E+03 	3.500000E+01 	1.356133E+00 	8.034181E-01 
3.179000E+04 	1.500000E+03 	1.800000E+01 	2.536944E+00 	1.289926E-01 
3.181300E+04 	1.500000E+03 	3.400000E+01 	1.409109E+00 	7.181376E-01 
3.186100E+04 	1.500000E+03 	2.500000E+01 	1.924012E+00 	2.660476E-01 
3.191100E+04 	1.500000E+03 	2.600000E+01 	1.708119E+00 	3.141190E-01 
3.192500E+04 	1.500000E+03 	2.700000E+01 	1.778712E+00 	3.087729E-01 
3.197700E+04 	1.500000E+03 	3.100000E+01 	1.607370E+00 	5.220932E-01 
3.197800E+04 	1.500000E+03 	3.200000E+01 	1.672326E+00 	5.549514E-01 
3.197900E+04 	1.500000E+03 	3.300000E+01 	1.416767E+00 	6.915001E-01 
3.199800E+04 	1.500000E+03 	2.600000E+01 	1.834678E+00 	3.269632E-01 
3.200400E+04 	1.500000E+03 	3.000000E+01 	1.453064E+00 	4.704257E-01 
3.200900E+04 	1.500000E+03 	2.800000E+01 	1.881752E+00 	3.564703E-01 
3.201900E+04 	1.500000E+03 	2.400000E+01 	1.824163E+00 	2.516626E-01 
3.202400E+04 	1.500000E+03 	2.400000E+01 	2.021905E+00 	2.319456E-01 
3.202600E+04 	1.500000E+03 	2.500000E+01 	2.241603E+00 	2.563595E-01 
3.203800E+04 	1.500000E+03 	2.500000E+01 	2.108925E+00 	2.808008E-01 
3.206500E+04 	1.500000E+03 	2.800000E+01 	1.697251E+00 	3.485677E-01 
3.210900E+04 	1.500000E+03 	2.800000E+01 	1.556366E+00 	3.700375E-01 
3.217800E+04 	1.500000E+03 	2.500000E+01 	1.893116E+00 	2.793045E-01 
3.220300E+04 	1.500000E+03 	3.200000E+01 	1.276235E+00 	6.101113E-01 
3.224100E+04 	1.500000E+03 	3.600000E+01 	1.503710E+00 	8.626091E-01 
3.227600E+04 	1.500000E+03 	2.500000E+01 	1.876181E+00 	3.208600E-01 
3.230000E+04 	1.500000E+03 	3.200000E+01 	1.454661E+00 	5.435399E-01 
3.230500E+04 	1.500000E+03 	3.100000E+01 	1.331992E+00 	5.540787E-01 
3.231600E+04 	1.500000E+03 	3.100000E+01 	1.362528E+00 	4.818791E-01 
3.233200E+04 	1.500000E+03 	3.300000E+01 	1.551089E+00 	6.645052E-01 
3.233800E+04 	1.500000E+03 	3.700000E+01 	9.403920E-01 	9.497192E-01 
3.234000E+04 	1.500000E+03 	3.400000E+01 	8.902798E-01 	7.156514E-01 
3.234700E+04 	1.500000E+03 	2.500000E+01 	1.686815E+00 	2.872196E-01 
3.235700E+04 	1.500000E+03 	3.400000E+01 	1.068964E+00 	7.255633E-01 
3.239300E+04 	1.500000E+03 	2.800000E+01 	1.814793E+00 	3.668324E-01 
3.242000E+04 	1.500000E+03 	3.200000E+01 	1.191361E+00 	5.909616E-01 
3.242400E+04 	1.500000E+03 	3.000000E+01 	1.572506E+00 	4.890149E-01 
3.242700E+04 	1.500000E+03 	3.200000E+01 	1.104005E+00 	5.958013E-01 
3.245400E+04 	1.500000E+03 	2.600000E+01 	2.365955E+00 	3.129478E-01 
3.248600E+04 	1.500000E+03 	3.300000E+01 	1.026580E+00 	7.378628E-01 
3.250400E+04 	1.500000E+03 	2.300000E+01 	2.064723E+00 	2.297435E-01 
3.251900E+04 	1.500000E+03 	2.600000E+01 	1.961609E+00 	2.994070E-01 
3.257800E+04 	1.500000E+03 	3.200000E+01 	1.307114E+00 	5.895473E-01 
3.262300E+04 	1.500000E+03 	2.300000E+01 	2.084472E+00 	2.502222E-01 
3.262500E+04 	1.500000E+03 	2.500000E+01 	2.079326E+00 	2.800946E-01 
3.262700E+04 	1.500000E+03 	3.100000E+01 	1.399328E+00 	5.657365E-01 
3.265000E+04 	1.500000E+03 	3.100000E+01 	1.131080E+00 	5.342255E-01 
3.267500E+04 	1.500000E+03 	2.600000E+01 	1.946718E+00 	2.917828E-01 
3.268200E+04 	1.500000E+03 	2.600000E+01 	1.611089E+00 	2.938521E-01 
3.268600E+04 	1.500000E+03 	3.300000E+01 	1.283170E+00 	6.263335E-01 
3.270500E+04 	1.500000E+03 	2.900000E+01 	1.357238E+00 	4.647724E-01 
3.270600E+04 	1.500000E+03 	3.100000E+01 	1.440553E+00 	4.954083E-01 
3.272200E+04 	1.500000E+03 	2.300000E+01 	3.735696E+00 	2.007722E-01 
3.277400E+04 	1.500000E+03 	3.300000E+01 	1.429744E+00 	6.186181E-01 
3.277500E+04 	1.500000E+03 	3.700000E+01 	8.003672E-01 	1.171465E+00 
3.280000E+04 	1.500000E+03 	3.100000E+01 	1.280786E+00 	5.274962E-01 
3.280300E+04 	1.500000E+03 	3.200000E+01 	1.411057E+00 	5.464555E-01 
3.280900E+04 	1.500000E+03 	3.000000E+01 	1.917933E+00 	3.888855E-01 
3.283100E+04 	1.500000E+03 	2.800000E+01 	1.687678E+00 	3.596963E-01 
3.285100E+04 	1.500000E+03 	3.200000E+01 	1.283546E+00 	5.756895E-01 
3.293700E+04 	1.500000E+03 	2.800000E+01 	1.670857E+00 	3.923868E-01 
3.293900E+04 	1.500000E+03 	2.400000E+01 	2.100447E+00 	2.309328E-01 
3.294500E+04 	1.500000E+03 	2.600000E+01 	2.051498E+00 	3.462379E-01 
3.294800E+04 	1.500000E+03 	2.600000E+01 	1.950022E+00 	3.003424E-01 
3.296400E+04 	1.500000E+03 	3.100000E+01 	1.808246E+00 	4.472272E-01 
3.298400E+04 	1.500000E+03 	3.400000E+01 	1.560311E+00 	6.967054E-01 
3.299000E+04 	1.500000E+03 	3.100000E+01 	1.466757E+00 	4.857264E-01 
3.310000E+04 	1.500000E+03 	3.000000E+01 	1.349592E+00 	5.223660E-01 
3.310900E+04 	1.500000E+03 	3.000000E+01 	1.949265E+00 	4.239284E-01 
3.311700E+04 	1.500000E+03 	2.900000E+01 	2.379816E+00 	4.037552E-01 
3.311900E+04 	1.500000E+03 	2.800000E+01 	1.700055E+00 	4.415240E-01 
3.315800E+04 	1.500000E+03 	3.200000E+01 	2.158962E+00 	5.667269E-01 
3.318800E+04 	1.500000E+03 	2.700000E+01 	1.740607E+00 	3.455678E-01 
3.322200E+04 	1.500000E+03 	3.200000E+01 	1.303306E+00 	6.357092E-01 
3.323200E+04 	1.500000E+03 	2.900000E+01 	1.519086E+00 	4.215955E-01 
3.325500E+04 	1.500000E+03 	2.200000E+01 	2.087398E+00 	1.874624E-01 
3.328100E+04 	1.500000E+03 	2.800000E+01 	1.892728E+00 	3.709881E-01 
3.333000E+04 	1.500000E+03 	2.700000E+01 	2.007835E+00 	3.121896E-01 
3.335700E+04 	1.500000E+03 	3.000000E+01 	1.213180E+00 	4.855683E-01 
3.336400E+04 	1.500000E+03 	3.000000E+01 	1.306783E+00 	4.720499E-01 
3.338100E+04 	1.500000E+03 	3.100000E+01 	2.117827E+00 	5.068282E-01 
3.343300E+04 	1.500000E+03 	2.700000E+01 	1.683157E+00 	3.325763E-01 
3.347400E+04 	1.500000E+03 	2.600000E+01 	1.969764E+00 	3.093013E-01 
3.349600E+04 	1.500000E+03 	3.500000E+01 	1.137597E+00 	8.168864E-01 
3.349900E+04 	1.500000E+03 	3.200000E+01 	1.586076E+00 	4.989274E-01 
3.350300E+04 	1.500000E+03 	3.000000E+01 	1.228594E+00 	4.633897E-01 
3.350800E+04 	1.500000E+03 	3.100000E+01 	1.681611E+00 	5.008695E-01 
3.352300E+04 	1.500000E+03 	3.000000E+01 	1.428233E+00 	4.140372E-01 
3.357500E+04 	1.500000E+03 	2.900000E+01 	1.693298E+00 	3.911503E-01 
3.358100E+04 	1.500000E+03 	2.600000E+01 	1.898569E+00 	3.447466E-01 
3.361500E+04 	1.500000E+03 	2.800000E+01 	1.682399E+00 	3.805011E-01 
3.361600E+04 	1.500000E+03 	2.500000E+01 	2.282321E+00 	2.373356E-01 
3.368100E+04 	1.500000E+03 	2.500000E+01 	1.965691E+00 	2.763216E-01 
3.374600E+04 	1.500000E+03 	2.700000E+01 	1.638868E+00 	3.207032E-01 
3.375300E+04 	1.500000E+03 	2.500000E+01 	2.172886E+00 	2.791226E-01 
3.375800E+04 	1.500000E+03 	3.100000E+01 	1.656954E+00 	5.204858E-01 
3.376100E+04 	1.500000E+03 	3.300000E+01 	1.206222E+00 	6.638827E-01 
3.378700E+04 	1.500000E+03 	3.200000E+01 	1.748962E+00 	5.133856E-01 
3.380600E+04 	1.500000E+03 	3.200000E+01 	1.285584E+00 	6.082176E-01 
3.381100E+04 	1.500000E+03 	3.000000E+01 	1.249771E+00 	4.920357E-01 
3.387500E+04 	1.500000E+03 	2.800000E+01 	1.765326E+00 	3.892378E-01 
3.390100E+04 	1.500000E+03 	3.200000E+01 	1.817372E+00 	5.400688E-01 
3.390500E+04 	1.500000E+03 	2.800000E+01 	1.752544E+00 	3.865490E-01 
3.393600E+04 	1.500000E+03 	3.400000E+01 	1.544600E+00 	7.215960E-01 
3.394600E+04 	1.500000E+03 	2.800000E+01 	1.706088E+00 	3.754201E-01 
3.395700E+04 	1.500000E+03 	2.800000E+01 	1.619100E+00 	4.307934E-01 
3.400000E+04 	1.500000E+03 	3.000000E+01 	1.414086E+00 	4.650627E-01 
3.400100E+04 	1.500000E+03 	2.700000E+01 	1.850310E+00 	3.555924E-01 
3.402100E+04 	1.500000E+03 	2.900000E+01 	1.485204E+00 	4.281781E-01 
3.403100E+04 	1.500000E+03 	3.500000E+01 	9.900732E-01 	8.877796E-01 
3.404000E+04 	1.500000E+03 	2.400000E+01 	2.175679E+00 	2.436869E-01 
3.404600E+04 	1.500000E+03 	2.600000E+01 	2.665196E+00 	2.895276E-01 
3.405500E+04 	1.500000E+03 	3.100000E+01 	1.338914E+00 	5.119351E-01 
3.410400E+04 	1.500000E+03 	2.900000E+01 	1.352534E+00 	4.353520E-01 
3.411500E+04 	1.500000E+03 	2.600000E+01 	1.697889E+00 	2.958525E-01 
3.418300E+04 	1.500000E+03 	3.700000E+01 	9.310665E-01 	9.396443E-01 
3.421800E+04 	1.500000E+03 	2.400000E+01 	1.686484E+00 	2.708046E-01 
3.425200E+04 	1.500000E+03 	2.000000E+01 	2.489180E+00 	1.404380E-01 
3.427200E+04 	1.500000E+03 	2.800000E+01 	1.661393E+00 	4.431325E-01 
3.432300E+04 	1.500000E+03 	2.900000E+01 	1.549115E+00 	4.128520E-01 
3.435400E+04 	1.500000E+03 	3.200000E+01 	1.654051E+00 	5.056513E-01 
3.435800E+04 	1.500000E+03 	3.000000E+01 	1.841522E+00 	4.155627E-01 
3.436800E+04 	1.500000E+03 	3.300000E+01 	1.093625E+00 	6.647668E-01 
3.440000E+04 	1.500000E+03 	2.700000E+01 	1.865800E+00 	3.266884E-01 
3.442800E+04 	1.500000E+03 	2.700000E+01 	1.633669E+00 	3.482100E-01 
3.443000E+04 	1.500000E+03 	2.900000E+01 	1.412612E+00 	4.472449E-01 
3.444400E+04 	1.500000E+03 	2.700000E+01 	1.765417E+00 	3.730380E-01 
3.446600E+04 	1.500000E+03 	2.700000E+01 	2.236990E+00 	3.126707E-01 
3.447200E+04 	1.500000E+03 	2.500000E+01 	1.743431E+00 	2.915398E-01 
3.450300E+04 	1.500000E+03 	2.800000E+01 	2.292661E+00 	3.409949E-01 
3.451500E+04 	1.500000E+03 	2.600000E+01 	1.951075E+00 	2.777492E-01 
3.455300E+04 	1.500000E+03 	2.600000E+01 	1.906340E+00 	2.793463E-01 
3.456000E+04 	1.500000E+03 	2.700000E+01 	1.613416E+00 	3.305709E-01 
3.456500E+04 	1.500000E+03 	2.300000E+01 	2.170850E+00 	2.248306E-01 
3.461100E+04 	1.500000E+03 	3.500000E+01 	9.637876E-01 	8.885969E-01 
3.462700E+04 	1.500000E+03 	2.900000E+01 	1.557245E+00 	4.068821E-01 
3.464100E+04 	1.500000E+03 	2.900000E+01 	1.612300E+00 	4.642762E-01 
3.465700E+04 	1.500000E+03 	2.900000E+01 	1.854665E+00 	3.911430E-01 
3.466500E+04 	1.500000E+03 	3.300000E+01 	1.155366E+00 	7.592346E-01 
3.466600E+04 	1.500000E+03 	3.400000E+01 	1.099180E+00 	7.824598E-01 
3.467000E+04 	1.500000E+03 	2.900000E+01 	1.756043E+00 	4.115540E-01 
3.467200E+04 	1.500000E+03 	3.600000E+01 	9.889086E-01 	8.426015E-01 
3.475000E+04 	1.500000E+03 	2.500000E+01 	2.023408E+00 	2.589738E-01 
3.475500E+04 	1.500000E+03 	2.700000E+01 	1.900280E+00 	3.145624E-01 
3.475700E+04 	1.500000E+03 	3.500000E+01 	1.047017E+00 	8.016668E-01 
3.477000E+04 	1.500000E+03 	3.400000E+01 	1.136284E+00 	7.368165E-01 
3.478000E+04 	1.500000E+03 	2.400000E+01 	2.242823E+00 	2.365145E-01 
3.486200E+04 	1.500000E+03 	3.300000E+01 	1.360442E+00 	6.607981E-01 
3.490200E+04 	1.500000E+03 	2.600000E+01 	2.381631E+00 	2.848504E-01 
3.492300E+04 	1.500000E+03 	3.200000E+01 	1.124844E+00 	6.305755E-01 
3.493400E+04 	1.500000E+03 	2.800000E+01 	1.713889E+00 	4.009559E-01 
3.493700E+04 	1.500000E+03 	3.000000E+01 	1.379843E+00 	4.442537E-01 
3.494000E+04 	1.500000E+03 	2.700000E+01 	1.999066E+00 	3.080691E-01 
3.496600E+04 	1.500000E+03 	2.300000E+01 	2.102660E+00 	2.174096E-01 
3.500100E+04 	1.500000E+03 	3.100000E+01 	1.525019E+00 	5.284246E-01 
3.506500E+04 	1.500000E+03 	2.600000E+01 	2.122414E+00 	2.793330E-01 
3.507500E+04 	1.500000E+03 	2.400000E+01 	1.954300E+00 	2.799955E-01 
3.510400E+04 	1.500000E+03 	2.800000E+01 	1.832224E+00 	3.537500E-01 
3.511800E+04 	1.500000E+03 	3.100000E+01 	1.226848E+00 	5.262794E-01 
3.513200E+04 	1.500000E+03 	2.600000E+01 	1.792940E+00 	2.979457E-01 
3.513300E+04 	1.500000E+03 	3.300000E+01 	1.516801E+00 	6.401060E-01 
3.521400E+04 	1.500000E+03 	2.500000E+01 	2.228764E+00 	2.427095E-01 
3.525700E+04 	1.500000E+03 	3.000000E+01 	1.521046E+00 	4.351346E-01 
3.527600E+04 	1.500000E+03 	3.100000E+01 	1.483088E+00 	5.677668E-01 
3.536400E+04 	1.500000E+03 	2.500000E+01 	2.155826E+00 	2.409992E-01 
3.541100E+04 	1.500000E+03 	3.200000E+01 	1.444760E+00 	5.902182E-01 
3.541500E+04 	1.500000E+03 	2.700000E+01 	1.830675E+00 	3.284585E-01 
3.542100E+04 	1.500000E+03 	2.600000E+01 	1.691723E+00 	3.390482E-01 
3.546200E+04 	1.500000E+03 	2.800000E+01 	1.807139E+00 	4.174355E-01 
3.550300E+04 	1.500000E+03 	2.400000E+01 	2.053863E+00 	2.113717E-01 
3.550900E+04 	1.500000E+03 	2.900000E+01 	1.716808E+00 	4.339429E-01 
3.551400E+04 	1.500000E+03 	2.500000E+01 	2.212369E+00 	2.505702E-01 
3.553500E+04 	1.500000E+03 	3.500000E+01 	1.050240E+00 	8.554421E-01 
3.556600E+04 	1.500000E+03 	3.000000E+01 	1.916953E+00 	4.438683E-01 
3.557200E+04 	1.500000E+03 	2.500000E+01 	1.898054E+00 	2.920482E-01 
3.558300E+04 	1.500000E+03 	3.000000E+01 	1.402430E+00 	4.777580E-01 
3.559200E+04 	1.500000E+03 	3.200000E+01 	1.426271E+00 	6.583299E-01 
3.563700E+04 	1.500000E+03 	2.600000E+01 	2.146477E+00 	2.569641E-01 
3.564100E+04 	1.500000E+03 	2.600000E+01 	2.126670E+00 	2.705090E-01 
3.565200E+04 	1.500000E+03 	2.600000E+01 	2.161951E+00 	2.968214E-01 
3.566400E+04 	1.500000E+03 	2.300000E+01 	2.601937E+00 	1.849557E-01 
3.566800E+04 	1.500000E+03 	3.400000E+01 	1.706752E+00 	6.291490E-01 
3.568800E+04 	1.500000E+03 	2.600000E+01 	1.889838E+00 	3.010124E-01 
3.572600E+04 	1.500000E+03 	2.900000E+01 	1.510255E+00 	4.082134E-01 
3.578400E+04 	1.500000E+03 	2.400000E+01 	2.098051E+00 	2.622830E-01 
3.580000E+04 	1.500000E+03 	2.600000E+01 	2.118308E+00 	2.771703E-01 
3.584200E+04 	1.500000E+03 	3.300000E+01 	1.420035E+00 	6.171937E-01 
3.586400E+04 	1.500000E+03 	2.700000E+01 	2.076408E+00 	3.573509E-01 
3.592600E+04 	1.500000E+03 	2.600000E+01 	2.555637E+00 	2.666203E-01 
3.593000E+04 	1.500000E+03 	2.500000E+01 	1.835310E+00 	2.775139E-01 
3.593200E+04 	1.500000E+03 	2.800000E+01 	2.022890E+00 	3.525165E-01 
3.596700E+04 	1.500000E+03 	3.100000E+01 	2.183196E+00 	4.705599E-01 
3.599600E+04 	1.500000E+03 	2.800000E+01 	1.707892E+00 	3.836604E-01 
3.600600E+04 	1.500000E+03 	3.600000E+01 	9.308356E-01 	1.009445E+00 
3.604100E+04 	1.500000E+03 	3.100000E+01 	1.456659E+00 	6.158484E-01 
3.608000E+04 	1.500000E+03 	2.500000E+01 	2.123775E+00 	2.533196E-01 
3.610500E+04 	1.500000E+03 	3.000000E+01 	1.542175E+00 	4.460965E-01 
3.613900E+04 	1.500000E+03 	3.000000E+01 	1.647143E+00 	4.365904E-01 
3.624800E+04 	1.500000E+03 	3.300000E+01 	1.127226E+00 	7.373985E-01 
3.625200E+04 	1.500000E+03 	2.600000E+01 	1.806592E+00 	3.107264E-01 
3.625400E+04 	1.500000E+03 	2.900000E+01 	1.776424E+00 	3.698662E-01 
3.626100E+04 	1.500000E+03 	3.000000E+01 	1.907203E+00 	4.161710E-01 
3.626600E+04 	1.500000E+03 	2.600000E+01 	1.760537E+00 	3.373094E-01 
3.629500E+04 	1.500000E+03 	3.200000E+01 	1.297644E+00 	6.504126E-01 
3.629800E+04 	1.500000E+03 	2.200000E+01 	2.476412E+00 	1.962860E-01 
3.630800E+04 	1.500000E+03 	2.700000E+01 	1.776158E+00 	3.485267E-01 
3.635300E+04 	1.500000E+03 	2.700000E+01 	1.709355E+00 	3.211559E-01 
3.637400E+04 	1.500000E+03 	2.300000E+01 	2.146588E+00 	1.970162E-01 
3.639500E+04 	1.500000E+03 	3.400000E+01 	9.866507E-01 	7.794693E-01 
3.641300E+04 	1.500000E+03 	3.300000E+01 	1.588399E+00 	5.676839E-01 
3.645000E+04 	1.500000E+03 	2.500000E+01 	1.928732E+00 	2.946315E-01 
3.654000E+04 	1.500000E+03 	3.300000E+01 	1.368564E+00 	6.317571E-01 
3.656800E+04 	1.500000E+03 	2.600000E+01 	1.969922E+00 	2.957010E-01 
3.659100E+04 	1.500000E+03 	3.100000E+01 	1.795843E+00 	4.798152E-01 
3.660300E+04 	1.500000E+03 	3.000000E+01 	1.702842E+00 	4.066257E-01 
3.660500E+04 	1.500000E+03 	3.000000E+01 	1.699864E+00 	4.118353E-01 
3.668800E+04 	1.500000E+03 	2.400000E+01 	1.948628E+00 	2.280479E-01 
3.669100E+04 	1.500000E+03 	3.100000E+01 	1.317580E+00 	5.148753E-01 
3.669200E+04 	1.500000E+03 	3.400000E+01 	1.285975E+00 	7.309439E-01 
3.670300E+04 	1.500000E+03 	2.100000E+01 	2.361193E+00 	1.746773E-01 
3.672400E+04 	1.500000E+03 	2.500000E+01 	1.901949E+00 	2.560667E-01 
3.673100E+04 	1.500000E+03 	3.600000E+01 	9.162068E-01 	9.199676E-01 
3.673800E+04 	1.500000E+03 	2.400000E+01 	1.957142E+00 	2.785289E-01 
3.674000E+04 	1.500000E+03 	2.800000E+01 	1.823342E+00 	3.257310E-01 
3.674400E+04 	1.500000E+03 	2.800000E+01 	1.768083E+00 	3.611010E-01 
3.676200E+04 	1.500000E+03 	2.800000E+01 	1.694156E+00 	3.975313E-01 
3.677500E+04 	1.500000E+03 	3.000000E+01 	1.287524E+00 	4.836187E-01 
3.677700E+04 	1.500000E+03 	3.400000E+01 	1.215028E+00 	7.031277E-01 
3.678000E+04 	1.500000E+03 	2.900000E+01 	1.608283E+00 	4.458443E-01 
3.679000E+04 	1.500000E+03 	3.200000E+01 	1.360811E+00 	7.227121E-01 
3.680400E+04 	1.500000E+03 	2.600000E+01 	2.028652E+00 	2.982710E-01 
3.681800E+04 	1.500000E+03 	3.200000E+01 	1.394494E+00 	5.778467E-01 
3.686100E+04 	1.500000E+03 	3.400000E+01 	1.117138E+00 	7.565995E-01 
3.687200E+04 	1.500000E+03 	3.200000E+01 	1.412070E+00 	5.489923E-01 
3.689300E+04 	1.500000E+03 	2.600000E+01 	1.824549E+00 	3.313001E-01 
3.696100E+04 	1.500000E+03 	2.400000E+01 	1.996312E+00 	2.393766E-01 
3.696800E+04 	1.500000E+03 	3.300000E+01 	1.206478E+00 	6.345409E-01 
3.698500E+04 	1.500000E+03 	2.900000E+01 	2.043105E+00 	3.727649E-01 
3.706900E+04 	1.500000E+03 	3.500000E+01 	1.776471E+00 	7.809730E-01 
3.707100E+04 	1.500000E+03 	3.400000E+01 	9.236760E-01 	6.694319E-01 
3.711000E+04 	1.500000E+03 	3.700000E+01 	6.705248E-01 	1.227601E+00 
3.718200E+04 	1.500000E+03 	2.600000E+01 	2.123036E+00 	3.064570E-01 
3.719700E+04 	1.500000E+03 	2.500000E+01 	2.268237E+00 	2.486630E-01 
3.720600E+04 	1.500000E+03 	2.700000E+01 	1.637838E+00 	3.437097E-01 
3.726300E+04 	1.500000E+03 	3.200000E+01 	1.538688E+00 	5.434546E-01 
3.727200E+04 	1.500000E+03 	3.000000E+01 	1.412753E+00 	5.040322E-01 
3.731900E+04 	1.500000E+03 	3.400000E+01 	1.035882E+00 	7.634321E-01 
3.733400E+04 	1.500000E+03 	3.100000E+01 	1.389084E+00 	4.754867E-01 
