x[cm]_0	X-CH_0	x[cm]_1	X-CH_1	x[cm]_2	X-CH_2
8.58454E-01	1.38093E+00	6.69280E-01	4.11302E+00	0.00000E+00	0.00000E+00
8.59048E-01	1.38070E+00	6.69900E-01	4.10407E+00	0.00000E+00	0.00000E+00
8.59642E-01	1.38040E+00	6.70519E-01	4.09492E+00	0.00000E+00	0.00000E+00
8.60248E-01	1.38001E+00	6.71138E-01	4.08555E+00	0.00000E+00	0.00000E+00
8.60885E-01	1.37951E+00	6.71757E-01	4.07597E+00	0.00000E+00	0.00000E+00
8.61543E-01	1.37891E+00	6.72376E-01	4.06619E+00	0.00000E+00	0.00000E+00
8.62206E-01	1.37821E+00	6.72995E-01	4.05621E+00	0.00000E+00	0.00000E+00
8.62869E-01	1.37742E+00	6.73614E-01	4.04602E+00	0.00000E+00	0.00000E+00
8.63532E-01	1.37654E+00	6.74233E-01	4.03564E+00	0.00000E+00	0.00000E+00
8.64196E-01	1.37557E+00	6.74861E-01	4.02490E+00	0.00000E+00	0.00000E+00
8.64859E-01	1.37450E+00	6.75509E-01	4.01362E+00	0.00000E+00	0.00000E+00
8.65522E-01	1.37335E+00	6.76167E-01	4.00195E+00	0.00000E+00	0.00000E+00
8.66185E-01	1.37210E+00	6.76824E-01	3.99007E+00	0.00000E+00	0.00000E+00
8.66849E-01	1.37076E+00	6.77482E-01	3.97798E+00	0.00000E+00	0.00000E+00
8.67512E-01	1.36934E+00	6.78140E-01	3.96568E+00	0.00000E+00	0.00000E+00
8.68175E-01	1.36783E+00	6.78797E-01	3.95318E+00	0.00000E+00	0.00000E+00
8.68838E-01	1.36623E+00	6.79455E-01	3.94048E+00	0.00000E+00	0.00000E+00
8.69502E-01	1.36454E+00	6.80113E-01	3.92757E+00	0.00000E+00	0.00000E+00
8.70176E-01	1.36274E+00	6.80770E-01	3.91448E+00	0.00000E+00	0.00000E+00
8.70882E-01	1.36076E+00	6.81437E-01	3.90101E+00	0.00000E+00	0.00000E+00
8.71618E-01	1.35859E+00	6.82123E-01	3.88695E+00	0.00000E+00	0.00000E+00
8.72365E-01	1.35628E+00	6.82822E-01	3.87240E+00	0.00000E+00	0.00000E+00
8.73111E-01	1.35387E+00	6.83524E-01	3.85760E+00	0.00000E+00	0.00000E+00
8.73857E-01	1.35135E+00	6.84225E-01	3.84259E+00	0.00000E+00	0.00000E+00
8.74604E-01	1.34873E+00	6.84927E-01	3.82739E+00	0.00000E+00	0.00000E+00
8.75350E-01	1.34601E+00	6.85629E-01	3.81198E+00	0.00000E+00	0.00000E+00
8.76097E-01	1.34319E+00	6.86331E-01	3.79638E+00	0.00000E+00	0.00000E+00
8.76843E-01	1.34026E+00	6.87032E-01	3.78060E+00	0.00000E+00	0.00000E+00
8.77589E-01	1.33724E+00	6.87736E-01	3.76459E+00	0.00000E+00	0.00000E+00
8.78336E-01	1.33412E+00	6.88453E-01	3.74808E+00	0.00000E+00	0.00000E+00
8.79082E-01	1.33090E+00	6.89193E-01	3.73085E+00	0.00000E+00	0.00000E+00
8.79828E-01	1.32759E+00	6.89944E-01	3.71316E+00	0.00000E+00	0.00000E+00
8.80591E-01	1.32410E+00	6.90695E-01	3.69529E+00	0.00000E+00	0.00000E+00
8.81387E-01	1.32036E+00	6.91446E-01	3.67722E+00	0.00000E+00	0.00000E+00
8.82201E-01	1.31643E+00	6.92197E-01	3.65897E+00	0.00000E+00	0.00000E+00
8.83016E-01	1.31238E+00	6.92948E-01	3.64054E+00	0.00000E+00	0.00000E+00
8.83831E-01	1.30823E+00	6.93699E-01	3.62193E+00	0.00000E+00	0.00000E+00
8.84646E-01	1.30397E+00	6.94451E-01	3.60315E+00	0.00000E+00	0.00000E+00
8.85460E-01	1.29961E+00	6.95215E-01	3.58387E+00	0.00000E+00	0.00000E+00
8.86275E-01	1.29515E+00	6.96007E-01	3.56372E+00	0.00000E+00	0.00000E+00
8.87090E-01	1.29059E+00	6.96813E-01	3.54304E+00	0.00000E+00	0.00000E+00
8.87905E-01	1.28593E+00	6.97619E-01	3.52217E+00	0.00000E+00	0.00000E+00
8.88720E-01	1.28117E+00	6.98425E-01	3.50114E+00	0.00000E+00	0.00000E+00
8.89535E-01	1.27631E+00	6.99231E-01	3.47994E+00	0.00000E+00	0.00000E+00
8.90350E-01	1.27137E+00	7.00037E-01	3.45859E+00	0.00000E+00	0.00000E+00
8.91166E-01	1.26632E+00	7.00843E-01	3.43708E+00	0.00000E+00	0.00000E+00
8.91984E-01	1.26117E+00	7.01654E-01	3.41531E+00	0.00000E+00	0.00000E+00
8.92803E-01	1.25593E+00	7.02484E-01	3.39286E+00	0.00000E+00	0.00000E+00
8.93622E-01	1.25060E+00	7.03340E-01	3.36956E+00	0.00000E+00	0.00000E+00
8.94441E-01	1.24518E+00	7.04208E-01	3.34580E+00	0.00000E+00	0.00000E+00
8.95260E-01	1.23968E+00	7.05075E-01	3.32191E+00	0.00000E+00	0.00000E+00
8.96079E-01	1.23410E+00	7.05942E-01	3.29788E+00	0.00000E+00	0.00000E+00
8.96898E-01	1.22844E+00	7.06810E-01	3.27371E+00	0.00000E+00	0.00000E+00
8.97716E-01	1.22270E+00	7.07677E-01	3.24943E+00	0.00000E+00	0.00000E+00
8.98535E-01	1.21688E+00	7.08544E-01	3.22503E+00	0.00000E+00	0.00000E+00
8.99354E-01	1.21099E+00	7.09428E-01	3.20005E+00	0.00000E+00	0.00000E+00
9.00173E-01	1.20503E+00	7.10346E-01	3.17400E+00	0.00000E+00	0.00000E+00
9.00988E-01	1.19902E+00	7.11281E-01	3.14733E+00	0.00000E+00	0.00000E+00
9.01784E-01	1.19309E+00	7.12217E-01	3.12055E+00	0.00000E+00	0.00000E+00
9.02550E-01	1.18732E+00	7.13153E-01	3.09367E+00	0.00000E+00	0.00000E+00
9.03304E-01	1.18159E+00	7.14089E-01	3.06670E+00	0.00000E+00	0.00000E+00
9.04059E-01	1.17580E+00	7.15025E-01	3.03965E+00	0.00000E+00	0.00000E+00
9.04813E-01	1.16996E+00	7.15961E-01	3.01253E+00	0.00000E+00	0.00000E+00
9.05566E-01	1.16406E+00	7.16915E-01	2.98479E+00	0.00000E+00	0.00000E+00
9.06320E-01	1.15812E+00	7.17908E-01	2.95588E+00	0.00000E+00	0.00000E+00
9.07074E-01	1.15213E+00	7.18921E-01	2.92632E+00	0.00000E+00	0.00000E+00
9.07829E-01	1.14609E+00	7.19934E-01	2.89670E+00	0.00000E+00	0.00000E+00
9.08583E-01	1.14000E+00	7.20947E-01	2.86704E+00	0.00000E+00	0.00000E+00
9.09337E-01	1.13387E+00	7.21961E-01	2.83733E+00	0.00000E+00	0.00000E+00
9.10090E-01	1.12770E+00	7.22974E-01	2.80761E+00	0.00000E+00	0.00000E+00
9.10844E-01	1.12148E+00	7.23992E-01	2.77770E+00	0.00000E+00	0.00000E+00
9.11599E-01	1.11522E+00	7.25038E-01	2.74698E+00	0.00000E+00	0.00000E+00
9.12338E-01	1.10905E+00	7.26123E-01	2.71512E+00	0.00000E+00	0.00000E+00
9.13043E-01	1.10313E+00	7.27224E-01	2.68277E+00	0.00000E+00	0.00000E+00
9.13725E-01	1.09737E+00	7.28326E-01	2.65043E+00	0.00000E+00	0.00000E+00
9.14403E-01	1.09162E+00	7.29427E-01	2.61813E+00	0.00000E+00	0.00000E+00
9.15080E-01	1.08585E+00	7.30529E-01	2.58585E+00	0.00000E+00	0.00000E+00
9.15758E-01	1.08005E+00	7.31630E-01	2.55362E+00	0.00000E+00	0.00000E+00
9.16435E-01	1.07422E+00	7.32750E-01	2.52091E+00	0.00000E+00	0.00000E+00
9.17113E-01	1.06837E+00	7.33914E-01	2.48699E+00	0.00000E+00	0.00000E+00
9.17790E-01	1.06249E+00	7.35110E-01	2.45221E+00	0.00000E+00	0.00000E+00
9.18468E-01	1.05659E+00	7.36313E-01	2.41734E+00	0.00000E+00	0.00000E+00
9.19145E-01	1.05067E+00	7.37516E-01	2.38257E+00	0.00000E+00	0.00000E+00
9.19823E-01	1.04473E+00	7.38719E-01	2.34793E+00	0.00000E+00	0.00000E+00
9.20500E-01	1.03877E+00	7.39922E-01	2.31341E+00	0.00000E+00	0.00000E+00
9.21178E-01	1.03279E+00	7.41136E-01	2.27871E+00	0.00000E+00	0.00000E+00
9.21855E-01	1.02679E+00	7.42391E-01	2.24301E+00	0.00000E+00	0.00000E+00
9.22533E-01	1.02077E+00	7.43693E-01	2.20615E+00	0.00000E+00	0.00000E+00
9.23201E-01	1.01481E+00	7.45014E-01	2.16899E+00	0.00000E+00	0.00000E+00
9.23848E-01	1.00904E+00	7.46334E-01	2.13206E+00	0.00000E+00	0.00000E+00
9.24477E-01	1.00341E+00	7.47654E-01	2.09537E+00	0.00000E+00	0.00000E+00
9.25102E-01	9.97807E-01	7.48974E-01	2.05893E+00	0.00000E+00	0.00000E+00
9.25726E-01	9.92192E-01	7.50298E-01	2.02264E+00	0.00000E+00	0.00000E+00
9.26351E-01	9.86567E-01	7.51659E-01	1.98565E+00	0.00000E+00	0.00000E+00
9.26975E-01	9.80931E-01	7.53079E-01	1.94736E+00	0.00000E+00	0.00000E+00
9.27600E-01	9.75286E-01	7.54526E-01	1.90870E+00	0.00000E+00	0.00000E+00
9.28225E-01	9.69631E-01	7.55974E-01	1.87041E+00	0.00000E+00	0.00000E+00
9.28849E-01	9.63969E-01	7.57422E-01	1.83252E+00	0.00000E+00	0.00000E+00
9.29474E-01	9.58298E-01	7.58870E-01	1.79503E+00	0.00000E+00	0.00000E+00
9.30098E-01	9.52621E-01	7.60318E-01	1.75796E+00	0.00000E+00	0.00000E+00
9.30723E-01	9.46936E-01	7.61786E-01	1.72081E+00	0.00000E+00	0.00000E+00
9.31348E-01	9.41246E-01	7.63299E-01	1.68299E+00	0.00000E+00	0.00000E+00
9.31972E-01	9.35550E-01	7.64841E-01	1.64495E+00	0.00000E+00	0.00000E+00
9.32597E-01	9.29849E-01	7.66388E-01	1.60731E+00	0.00000E+00	0.00000E+00
9.33221E-01	9.24144E-01	7.67935E-01	1.57021E+00	0.00000E+00	0.00000E+00
9.33845E-01	9.18448E-01	7.69482E-01	1.53365E+00	0.00000E+00	0.00000E+00
9.34459E-01	9.12829E-01	7.71029E-01	1.49763E+00	0.00000E+00	0.00000E+00
9.35060E-01	9.07328E-01	7.72577E-01	1.46215E+00	0.00000E+00	0.00000E+00
9.35656E-01	9.01879E-01	7.74136E-01	1.42699E+00	0.00000E+00	0.00000E+00
9.36251E-01	8.96428E-01	7.75714E-01	1.39198E+00	0.00000E+00	0.00000E+00
9.36846E-01	8.90977E-01	7.77301E-01	1.35737E+00	0.00000E+00	0.00000E+00
9.37442E-01	8.85525E-01	7.78888E-01	1.32336E+00	0.00000E+00	0.00000E+00
9.38037E-01	8.80072E-01	7.80475E-01	1.28995E+00	0.00000E+00	0.00000E+00
9.38632E-01	8.74620E-01	7.82062E-01	1.25715E+00	0.00000E+00	0.00000E+00
9.39228E-01	8.69168E-01	7.83649E-01	1.22495E+00	0.00000E+00	0.00000E+00
9.39823E-01	8.63718E-01	7.85236E-01	1.19336E+00	0.00000E+00	0.00000E+00
9.40418E-01	8.58269E-01	7.86822E-01	1.16239E+00	0.00000E+00	0.00000E+00
9.41014E-01	8.52822E-01	7.88406E-01	1.13206E+00	0.00000E+00	0.00000E+00
9.41609E-01	8.47377E-01	7.89988E-01	1.10238E+00	0.00000E+00	0.00000E+00
9.42204E-01	8.41935E-01	7.91568E-01	1.07331E+00	0.00000E+00	0.00000E+00
9.42799E-01	8.36496E-01	7.93149E-01	1.04483E+00	0.00000E+00	0.00000E+00
9.43395E-01	8.31061E-01	7.94730E-01	1.01694E+00	0.00000E+00	0.00000E+00
9.43990E-01	8.25630E-01	7.96310E-01	9.89630E-01	0.00000E+00	0.00000E+00
9.44585E-01	8.20203E-01	7.97891E-01	9.62901E-01	0.00000E+00	0.00000E+00
9.45179E-01	8.14802E-01	7.99471E-01	9.36748E-01	0.00000E+00	0.00000E+00
9.45766E-01	8.09457E-01	8.01052E-01	9.11163E-01	0.00000E+00	0.00000E+00
9.46349E-01	8.04158E-01	8.02633E-01	8.86142E-01	0.00000E+00	0.00000E+00
9.46931E-01	7.98874E-01	8.04211E-01	8.61717E-01	0.00000E+00	0.00000E+00
9.47513E-01	7.93596E-01	8.05784E-01	8.37923E-01	0.00000E+00	0.00000E+00
9.48095E-01	7.88325E-01	8.07353E-01	8.14712E-01	0.00000E+00	0.00000E+00
9.48677E-01	7.83060E-01	8.08923E-01	7.92035E-01	0.00000E+00	0.00000E+00
9.49259E-01	7.77802E-01	8.10492E-01	7.69882E-01	0.00000E+00	0.00000E+00
9.49841E-01	7.72552E-01	8.12062E-01	7.48245E-01	0.00000E+00	0.00000E+00
9.50423E-01	7.67309E-01	8.13631E-01	7.27118E-01	0.00000E+00	0.00000E+00
9.51005E-01	7.62075E-01	8.15201E-01	7.06492E-01	0.00000E+00	0.00000E+00
9.51587E-01	7.56850E-01	8.16770E-01	6.86361E-01	0.00000E+00	0.00000E+00
9.52169E-01	7.51633E-01	8.18339E-01	6.66716E-01	0.00000E+00	0.00000E+00
9.52751E-01	7.46426E-01	8.19909E-01	6.47550E-01	0.00000E+00	0.00000E+00
9.53333E-01	7.41229E-01	8.21478E-01	6.28855E-01	0.00000E+00	0.00000E+00
9.53915E-01	7.36042E-01	8.23048E-01	6.10622E-01	0.00000E+00	0.00000E+00
9.54497E-01	7.30866E-01	8.24612E-01	5.92904E-01	0.00000E+00	0.00000E+00
9.55079E-01	7.25701E-01	8.26163E-01	5.75776E-01	0.00000E+00	0.00000E+00
9.55661E-01	7.20548E-01	8.27703E-01	5.59191E-01	0.00000E+00	0.00000E+00
9.56242E-01	7.15412E-01	8.29240E-01	5.43048E-01	0.00000E+00	0.00000E+00
9.56822E-01	7.10305E-01	8.30777E-01	5.27311E-01	0.00000E+00	0.00000E+00
9.57400E-01	7.05227E-01	8.32314E-01	5.11971E-01	0.00000E+00	0.00000E+00
9.57977E-01	7.00167E-01	8.33851E-01	4.97022E-01	0.00000E+00	0.00000E+00
9.58553E-01	6.95121E-01	8.35388E-01	4.82454E-01	0.00000E+00	0.00000E+00
9.59130E-01	6.90088E-01	8.36925E-01	4.68260E-01	0.00000E+00	0.00000E+00
9.59708E-01	6.85070E-01	8.38462E-01	4.54434E-01	0.00000E+00	0.00000E+00
9.60285E-01	6.80066E-01	8.39999E-01	4.40968E-01	0.00000E+00	0.00000E+00
9.60861E-01	6.75076E-01	8.41536E-01	4.27854E-01	0.00000E+00	0.00000E+00
9.61438E-01	6.70102E-01	8.43073E-01	4.15084E-01	0.00000E+00	0.00000E+00
9.62016E-01	6.65143E-01	8.44611E-01	4.02652E-01	0.00000E+00	0.00000E+00
9.62593E-01	6.60199E-01	8.46148E-01	3.90549E-01	0.00000E+00	0.00000E+00
9.63169E-01	6.55272E-01	8.47685E-01	3.78769E-01	0.00000E+00	0.00000E+00
9.63746E-01	6.50361E-01	8.49222E-01	3.67305E-01	0.00000E+00	0.00000E+00
9.64323E-01	6.45467E-01	8.50759E-01	3.56151E-01	0.00000E+00	0.00000E+00
9.64900E-01	6.40590E-01	8.52286E-01	3.45372E-01	0.00000E+00	0.00000E+00
9.65477E-01	6.35730E-01	8.53787E-01	3.35059E-01	0.00000E+00	0.00000E+00
9.66054E-01	6.30888E-01	8.55268E-01	3.25155E-01	0.00000E+00	0.00000E+00
9.66631E-01	6.26064E-01	8.56744E-01	3.15545E-01	0.00000E+00	0.00000E+00
9.67208E-01	6.21257E-01	8.58220E-01	3.06192E-01	0.00000E+00	0.00000E+00
9.67785E-01	6.16471E-01	8.59696E-01	2.97089E-01	0.00000E+00	0.00000E+00
9.68362E-01	6.11706E-01	8.61173E-01	2.88232E-01	0.00000E+00	0.00000E+00
9.68938E-01	6.06962E-01	8.62649E-01	2.79615E-01	0.00000E+00	0.00000E+00
9.69514E-01	6.02237E-01	8.64125E-01	2.71233E-01	0.00000E+00	0.00000E+00
9.70091E-01	5.97531E-01	8.65601E-01	2.63081E-01	0.00000E+00	0.00000E+00
9.70667E-01	5.92845E-01	8.67078E-01	2.55153E-01	0.00000E+00	0.00000E+00
9.71243E-01	5.88178E-01	8.68554E-01	2.47444E-01	0.00000E+00	0.00000E+00
9.71820E-01	5.83532E-01	8.70030E-01	2.39949E-01	0.00000E+00	0.00000E+00
9.72396E-01	5.78906E-01	8.71506E-01	2.32663E-01	0.00000E+00	0.00000E+00
9.72972E-01	5.74300E-01	8.72983E-01	2.25582E-01	0.00000E+00	0.00000E+00
9.73548E-01	5.69715E-01	8.74459E-01	2.18700E-01	0.00000E+00	0.00000E+00
9.74125E-01	5.65151E-01	8.75935E-01	2.12012E-01	0.00000E+00	0.00000E+00
9.74701E-01	5.60608E-01	8.77412E-01	2.05514E-01	0.00000E+00	0.00000E+00
9.75277E-01	5.56087E-01	8.78888E-01	1.99202E-01	0.00000E+00	0.00000E+00
9.75854E-01	5.51586E-01	8.80364E-01	1.93070E-01	0.00000E+00	0.00000E+00
9.76430E-01	5.47108E-01	8.81840E-01	1.87114E-01	0.00000E+00	0.00000E+00
9.77006E-01	5.42651E-01	8.83317E-01	1.81329E-01	0.00000E+00	0.00000E+00
9.77583E-01	5.38216E-01	8.84793E-01	1.75712E-01	0.00000E+00	0.00000E+00
9.78159E-01	5.33803E-01	8.86269E-01	1.70259E-01	0.00000E+00	0.00000E+00
9.78735E-01	5.29412E-01	8.87745E-01	1.64964E-01	0.00000E+00	0.00000E+00
9.79311E-01	5.25045E-01	8.89222E-01	1.59823E-01	0.00000E+00	0.00000E+00
9.79887E-01	5.20700E-01	8.90687E-01	1.54868E-01	0.00000E+00	0.00000E+00
9.80464E-01	5.16379E-01	8.92129E-01	1.50136E-01	0.00000E+00	0.00000E+00
9.81040E-01	5.12080E-01	8.93553E-01	1.45596E-01	0.00000E+00	0.00000E+00
9.81616E-01	5.07804E-01	8.94973E-01	1.41198E-01	0.00000E+00	0.00000E+00
9.82192E-01	5.03551E-01	8.96393E-01	1.36925E-01	0.00000E+00	0.00000E+00
9.82768E-01	4.99320E-01	8.97813E-01	1.32775E-01	0.00000E+00	0.00000E+00
9.83344E-01	4.95113E-01	8.99233E-01	1.28744E-01	0.00000E+00	0.00000E+00
9.83920E-01	4.90930E-01	9.00653E-01	1.24829E-01	0.00000E+00	0.00000E+00
9.84496E-01	4.86769E-01	9.02073E-01	1.21027E-01	0.00000E+00	0.00000E+00
9.85072E-01	4.82632E-01	9.03493E-01	1.17335E-01	0.00000E+00	0.00000E+00
9.85648E-01	4.78518E-01	9.04913E-01	1.13750E-01	0.00000E+00	0.00000E+00
9.86224E-01	4.74428E-01	9.06334E-01	1.10270E-01	0.00000E+00	0.00000E+00
9.86800E-01	4.70362E-01	9.07753E-01	1.06891E-01	0.00000E+00	0.00000E+00
9.87376E-01	4.66319E-01	9.09174E-01	1.03611E-01	0.00000E+00	0.00000E+00
9.87953E-01	4.62300E-01	9.10594E-01	1.00427E-01	0.00000E+00	0.00000E+00
9.88529E-01	4.58304E-01	9.12014E-01	9.73363E-02	0.00000E+00	0.00000E+00
9.89105E-01	4.54333E-01	9.13434E-01	9.43368E-02	0.00000E+00	0.00000E+00
9.89681E-01	4.50385E-01	9.14854E-01	9.14257E-02	0.00000E+00	0.00000E+00
9.90257E-01	4.46462E-01	9.16274E-01	8.86007E-02	0.00000E+00	0.00000E+00
9.90833E-01	4.42562E-01	9.17694E-01	8.58594E-02	0.00000E+00	0.00000E+00
9.91409E-01	4.38686E-01	9.19114E-01	8.31994E-02	0.00000E+00	0.00000E+00
9.91985E-01	4.34834E-01	9.20534E-01	8.06185E-02	0.00000E+00	0.00000E+00
9.92561E-01	4.31007E-01	9.21954E-01	7.81145E-02	0.00000E+00	0.00000E+00
9.93137E-01	4.27203E-01	9.23374E-01	7.56853E-02	0.00000E+00	0.00000E+00
9.93713E-01	4.23424E-01	9.24794E-01	7.33287E-02	0.00000E+00	0.00000E+00
9.94289E-01	4.19668E-01	9.26214E-01	7.10427E-02	0.00000E+00	0.00000E+00
9.94865E-01	4.15937E-01	9.27634E-01	6.88253E-02	0.00000E+00	0.00000E+00
9.95441E-01	4.12229E-01	9.29054E-01	6.66746E-02	0.00000E+00	0.00000E+00
9.96017E-01	4.08546E-01	9.30474E-01	6.45887E-02	0.00000E+00	0.00000E+00
9.96594E-01	4.04887E-01	9.31894E-01	6.25656E-02	0.00000E+00	0.00000E+00
9.97170E-01	4.01252E-01	9.33314E-01	6.06037E-02	0.00000E+00	0.00000E+00
9.97746E-01	3.97641E-01	9.34734E-01	5.87012E-02	0.00000E+00	0.00000E+00
9.98322E-01	3.94054E-01	9.36154E-01	5.68563E-02	0.00000E+00	0.00000E+00
9.98898E-01	3.90491E-01	9.37574E-01	5.50674E-02	0.00000E+00	0.00000E+00
9.99474E-01	3.86952E-01	9.38994E-01	5.33330E-02	0.00000E+00	0.00000E+00
1.00005E+00	3.83438E-01	9.40414E-01	5.16512E-02	0.00000E+00	0.00000E+00
1.00063E+00	3.79947E-01	9.41834E-01	5.00208E-02	0.00000E+00	0.00000E+00
1.00120E+00	3.76478E-01	9.43248E-01	4.84473E-02	0.00000E+00	0.00000E+00
1.00178E+00	3.73025E-01	9.44648E-01	4.69355E-02	0.00000E+00	0.00000E+00
1.00236E+00	3.69590E-01	9.46042E-01	4.54764E-02	0.00000E+00	0.00000E+00
1.00294E+00	3.66176E-01	9.47436E-01	4.40614E-02	0.00000E+00	0.00000E+00
1.00352E+00	3.62787E-01	9.48829E-01	4.26890E-02	0.00000E+00	0.00000E+00
1.00410E+00	3.59421E-01	9.50223E-01	4.13580E-02	0.00000E+00	0.00000E+00
1.00468E+00	3.56080E-01	9.51616E-01	4.00672E-02	0.00000E+00	0.00000E+00
1.00526E+00	3.52762E-01	9.53010E-01	3.88154E-02	0.00000E+00	0.00000E+00
1.00584E+00	3.49469E-01	9.54403E-01	3.76015E-02	0.00000E+00	0.00000E+00
1.00641E+00	3.46199E-01	9.55797E-01	3.64244E-02	0.00000E+00	0.00000E+00
1.00699E+00	3.42953E-01	9.57190E-01	3.52831E-02	0.00000E+00	0.00000E+00
1.00757E+00	3.39730E-01	9.58584E-01	3.41765E-02	0.00000E+00	0.00000E+00
1.00815E+00	3.36532E-01	9.59977E-01	3.31035E-02	0.00000E+00	0.00000E+00
1.00873E+00	3.33357E-01	9.61371E-01	3.20633E-02	0.00000E+00	0.00000E+00
1.00931E+00	3.30205E-01	9.62764E-01	3.10549E-02	0.00000E+00	0.00000E+00
1.00989E+00	3.27077E-01	9.64158E-01	3.00773E-02	0.00000E+00	0.00000E+00
1.01047E+00	3.23973E-01	9.65551E-01	2.91296E-02	0.00000E+00	0.00000E+00
1.01105E+00	3.20891E-01	9.66945E-01	2.82110E-02	0.00000E+00	0.00000E+00
1.01163E+00	3.17833E-01	9.68338E-01	2.73207E-02	0.00000E+00	0.00000E+00
1.01221E+00	3.14797E-01	9.69732E-01	2.64576E-02	0.00000E+00	0.00000E+00
1.01279E+00	3.11771E-01	9.71125E-01	2.56212E-02	0.00000E+00	0.00000E+00
1.01338E+00	3.08744E-01	9.72519E-01	2.48105E-02	0.00000E+00	0.00000E+00
1.01396E+00	3.05729E-01	9.73912E-01	2.40249E-02	0.00000E+00	0.00000E+00
1.01455E+00	3.02737E-01	9.75306E-01	2.32636E-02	0.00000E+00	0.00000E+00
1.01514E+00	2.99769E-01	9.76699E-01	2.25258E-02	0.00000E+00	0.00000E+00
1.01573E+00	2.96825E-01	9.78093E-01	2.18108E-02	0.00000E+00	0.00000E+00
1.01632E+00	2.93904E-01	9.79486E-01	2.11181E-02	0.00000E+00	0.00000E+00
1.01691E+00	2.91006E-01	9.80880E-01	2.04468E-02	0.00000E+00	0.00000E+00
1.01750E+00	2.88131E-01	9.82273E-01	1.97964E-02	0.00000E+00	0.00000E+00
1.01809E+00	2.85280E-01	9.83667E-01	1.91663E-02	0.00000E+00	0.00000E+00
1.01868E+00	2.82451E-01	9.85060E-01	1.85557E-02	0.00000E+00	0.00000E+00
1.01927E+00	2.79646E-01	9.86454E-01	1.79643E-02	0.00000E+00	0.00000E+00
1.01986E+00	2.76863E-01	9.87847E-01	1.73913E-02	0.00000E+00	0.00000E+00
1.02044E+00	2.74102E-01	9.89241E-01	1.68361E-02	0.00000E+00	0.00000E+00
1.02103E+00	2.71365E-01	9.90634E-01	1.62984E-02	0.00000E+00	0.00000E+00
1.02162E+00	2.68650E-01	9.92028E-01	1.57775E-02	0.00000E+00	0.00000E+00
1.02221E+00	2.65957E-01	9.93421E-01	1.52729E-02	0.00000E+00	0.00000E+00
1.02280E+00	2.63286E-01	9.94815E-01	1.47842E-02	0.00000E+00	0.00000E+00
1.02339E+00	2.60638E-01	9.96208E-01	1.43108E-02	0.00000E+00	0.00000E+00
1.02398E+00	2.57991E-01	9.97602E-01	1.38523E-02	0.00000E+00	0.00000E+00
1.02459E+00	2.55324E-01	9.98995E-01	1.34082E-02	0.00000E+00	0.00000E+00
1.02519E+00	2.52659E-01	1.00039E+00	1.29781E-02	0.00000E+00	0.00000E+00
1.02580E+00	2.50017E-01	1.00178E+00	1.25616E-02	0.00000E+00	0.00000E+00
1.02641E+00	2.47397E-01	1.00318E+00	1.21581E-02	0.00000E+00	0.00000E+00
1.02702E+00	2.44800E-01	1.00457E+00	1.17675E-02	0.00000E+00	0.00000E+00
1.02763E+00	2.42226E-01	1.00596E+00	1.13892E-02	0.00000E+00	0.00000E+00
1.02823E+00	2.39674E-01	1.00736E+00	1.10228E-02	0.00000E+00	0.00000E+00
1.02884E+00	2.37146E-01	1.00875E+00	1.06680E-02	0.00000E+00	0.00000E+00
1.02945E+00	2.34639E-01	1.01014E+00	1.03245E-02	0.00000E+00	0.00000E+00
1.03006E+00	2.32154E-01	1.01154E+00	9.99184E-03	0.00000E+00	0.00000E+00
1.03067E+00	2.29692E-01	1.01293E+00	9.66975E-03	0.00000E+00	0.00000E+00
1.03128E+00	2.27252E-01	1.01432E+00	9.35789E-03	0.00000E+00	0.00000E+00
1.03188E+00	2.24833E-01	1.01572E+00	9.05593E-03	0.00000E+00	0.00000E+00
1.03249E+00	2.22436E-01	1.01711E+00	8.76357E-03	0.00000E+00	0.00000E+00
1.03310E+00	2.20061E-01	1.01850E+00	8.48051E-03	0.00000E+00	0.00000E+00
1.03371E+00	2.17707E-01	1.01990E+00	8.20647E-03	0.00000E+00	0.00000E+00
1.03432E+00	2.15374E-01	1.02129E+00	7.94115E-03	0.00000E+00	0.00000E+00
1.03493E+00	2.13050E-01	1.02268E+00	7.68430E-03	0.00000E+00	0.00000E+00
1.03555E+00	2.10707E-01	1.02408E+00	7.43563E-03	0.00000E+00	0.00000E+00
1.03618E+00	2.08345E-01	1.02547E+00	7.19491E-03	0.00000E+00	0.00000E+00
1.03682E+00	2.05990E-01	1.02687E+00	6.96187E-03	0.00000E+00	0.00000E+00
1.03746E+00	2.03658E-01	1.02826E+00	6.73629E-03	0.00000E+00	0.00000E+00
1.03809E+00	2.01349E-01	1.02965E+00	6.51791E-03	0.00000E+00	0.00000E+00
1.03873E+00	1.99061E-01	1.03105E+00	6.30653E-03	0.00000E+00	0.00000E+00
1.03937E+00	1.96796E-01	1.03244E+00	6.10191E-03	0.00000E+00	0.00000E+00
1.04001E+00	1.94553E-01	1.03383E+00	5.90385E-03	0.00000E+00	0.00000E+00
1.04064E+00	1.92331E-01	1.03523E+00	5.71214E-03	0.00000E+00	0.00000E+00
1.04128E+00	1.90131E-01	1.03662E+00	5.52658E-03	0.00000E+00	0.00000E+00
1.04192E+00	1.87952E-01	1.03801E+00	5.34697E-03	0.00000E+00	0.00000E+00
