x[cm]_0	X-NO_0	x[cm]_1	X-NO_1	x[cm]_2	X-NO_2
5.69890E-01	4.78836E-01	4.36272E-01	2.25022E+00	0.00000E+00	0.00000E+00
5.70497E-01	4.80499E-01	4.36683E-01	2.25513E+00	0.00000E+00	0.00000E+00
5.71103E-01	4.82168E-01	4.37093E-01	2.26005E+00	0.00000E+00	0.00000E+00
5.71709E-01	4.83840E-01	4.37504E-01	2.26498E+00	0.00000E+00	0.00000E+00
5.72315E-01	4.85518E-01	4.37911E-01	2.26987E+00	0.00000E+00	0.00000E+00
5.72922E-01	4.87199E-01	4.38313E-01	2.27471E+00	0.00000E+00	0.00000E+00
5.73528E-01	4.88885E-01	4.38713E-01	2.27952E+00	0.00000E+00	0.00000E+00
5.74134E-01	4.90576E-01	4.39112E-01	2.28435E+00	0.00000E+00	0.00000E+00
5.74740E-01	4.92271E-01	4.39511E-01	2.28917E+00	0.00000E+00	0.00000E+00
5.75347E-01	4.93971E-01	4.39911E-01	2.29401E+00	0.00000E+00	0.00000E+00
5.75953E-01	4.95675E-01	4.40310E-01	2.29886E+00	0.00000E+00	0.00000E+00
5.76556E-01	4.97375E-01	4.40709E-01	2.30371E+00	0.00000E+00	0.00000E+00
5.77152E-01	4.99059E-01	4.41109E-01	2.30857E+00	0.00000E+00	0.00000E+00
5.77743E-01	5.00733E-01	4.41508E-01	2.31344E+00	0.00000E+00	0.00000E+00
5.78333E-01	5.02410E-01	4.41908E-01	2.31831E+00	0.00000E+00	0.00000E+00
5.78924E-01	5.04091E-01	4.42307E-01	2.32319E+00	0.00000E+00	0.00000E+00
5.79514E-01	5.05776E-01	4.42706E-01	2.32809E+00	0.00000E+00	0.00000E+00
5.80104E-01	5.07465E-01	4.43106E-01	2.33298E+00	0.00000E+00	0.00000E+00
5.80694E-01	5.09159E-01	4.43505E-01	2.33789E+00	0.00000E+00	0.00000E+00
5.81285E-01	5.10857E-01	4.43904E-01	2.34280E+00	0.00000E+00	0.00000E+00
5.81875E-01	5.12560E-01	4.44304E-01	2.34773E+00	0.00000E+00	0.00000E+00
5.82465E-01	5.14267E-01	4.44703E-01	2.35266E+00	0.00000E+00	0.00000E+00
5.83055E-01	5.15978E-01	4.45103E-01	2.35759E+00	0.00000E+00	0.00000E+00
5.83646E-01	5.17694E-01	4.45502E-01	2.36254E+00	0.00000E+00	0.00000E+00
5.84236E-01	5.19414E-01	4.45901E-01	2.36749E+00	0.00000E+00	0.00000E+00
5.84826E-01	5.21139E-01	4.46300E-01	2.37245E+00	0.00000E+00	0.00000E+00
5.85416E-01	5.22868E-01	4.46696E-01	2.37737E+00	0.00000E+00	0.00000E+00
5.86007E-01	5.24601E-01	4.47088E-01	2.38225E+00	0.00000E+00	0.00000E+00
5.86595E-01	5.26335E-01	4.47478E-01	2.38712E+00	0.00000E+00	0.00000E+00
5.87179E-01	5.28058E-01	4.47868E-01	2.39199E+00	0.00000E+00	0.00000E+00
5.87757E-01	5.29767E-01	4.48257E-01	2.39687E+00	0.00000E+00	0.00000E+00
5.88331E-01	5.31472E-01	4.48647E-01	2.40176E+00	0.00000E+00	0.00000E+00
5.88906E-01	5.33181E-01	4.49037E-01	2.40665E+00	0.00000E+00	0.00000E+00
5.89481E-01	5.34894E-01	4.49427E-01	2.41155E+00	0.00000E+00	0.00000E+00
5.90055E-01	5.36612E-01	4.49817E-01	2.41646E+00	0.00000E+00	0.00000E+00
5.90630E-01	5.38334E-01	4.50206E-01	2.42138E+00	0.00000E+00	0.00000E+00
5.91205E-01	5.40060E-01	4.50596E-01	2.42630E+00	0.00000E+00	0.00000E+00
5.91779E-01	5.41790E-01	4.50986E-01	2.43123E+00	0.00000E+00	0.00000E+00
5.92354E-01	5.43525E-01	4.51376E-01	2.43617E+00	0.00000E+00	0.00000E+00
5.92929E-01	5.45264E-01	4.51765E-01	2.44112E+00	0.00000E+00	0.00000E+00
5.93503E-01	5.47008E-01	4.52155E-01	2.44608E+00	0.00000E+00	0.00000E+00
5.94078E-01	5.48755E-01	4.52545E-01	2.45104E+00	0.00000E+00	0.00000E+00
5.94653E-01	5.50507E-01	4.52935E-01	2.45601E+00	0.00000E+00	0.00000E+00
5.95227E-01	5.52264E-01	4.53325E-01	2.46098E+00	0.00000E+00	0.00000E+00
5.95802E-01	5.54024E-01	4.53714E-01	2.46597E+00	0.00000E+00	0.00000E+00
5.96377E-01	5.55789E-01	4.54104E-01	2.47096E+00	0.00000E+00	0.00000E+00
5.96950E-01	5.57555E-01	4.54494E-01	2.47596E+00	0.00000E+00	0.00000E+00
5.97519E-01	5.59311E-01	4.54884E-01	2.48097E+00	0.00000E+00	0.00000E+00
5.98083E-01	5.61054E-01	4.55273E-01	2.48598E+00	0.00000E+00	0.00000E+00
5.98643E-01	5.62793E-01	4.55660E-01	2.49096E+00	0.00000E+00	0.00000E+00
5.99204E-01	5.64536E-01	4.56043E-01	2.49591E+00	0.00000E+00	0.00000E+00
5.99765E-01	5.66284E-01	4.56425E-01	2.50085E+00	0.00000E+00	0.00000E+00
6.00326E-01	5.68036E-01	4.56807E-01	2.50580E+00	0.00000E+00	0.00000E+00
6.00886E-01	5.69792E-01	4.57190E-01	2.51075E+00	0.00000E+00	0.00000E+00
6.01447E-01	5.71552E-01	4.57572E-01	2.51571E+00	0.00000E+00	0.00000E+00
6.02008E-01	5.73316E-01	4.57954E-01	2.52068E+00	0.00000E+00	0.00000E+00
6.02569E-01	5.75085E-01	4.58336E-01	2.52565E+00	0.00000E+00	0.00000E+00
6.03129E-01	5.76857E-01	4.58718E-01	2.53064E+00	0.00000E+00	0.00000E+00
6.03690E-01	5.78634E-01	4.59100E-01	2.53563E+00	0.00000E+00	0.00000E+00
6.04251E-01	5.80416E-01	4.59482E-01	2.54062E+00	0.00000E+00	0.00000E+00
6.04812E-01	5.82201E-01	4.59864E-01	2.54563E+00	0.00000E+00	0.00000E+00
6.05373E-01	5.83991E-01	4.60247E-01	2.55064E+00	0.00000E+00	0.00000E+00
6.05933E-01	5.85785E-01	4.60629E-01	2.55566E+00	0.00000E+00	0.00000E+00
6.06494E-01	5.87583E-01	4.61011E-01	2.56069E+00	0.00000E+00	0.00000E+00
6.07055E-01	5.89385E-01	4.61393E-01	2.56573E+00	0.00000E+00	0.00000E+00
6.07612E-01	5.91182E-01	4.61775E-01	2.57077E+00	0.00000E+00	0.00000E+00
6.08164E-01	5.92966E-01	4.62157E-01	2.57582E+00	0.00000E+00	0.00000E+00
6.08714E-01	5.94745E-01	4.62539E-01	2.58088E+00	0.00000E+00	0.00000E+00
6.09264E-01	5.96529E-01	4.62921E-01	2.58594E+00	0.00000E+00	0.00000E+00
6.09814E-01	5.98318E-01	4.63303E-01	2.59101E+00	0.00000E+00	0.00000E+00
6.10364E-01	6.00110E-01	4.63685E-01	2.59609E+00	0.00000E+00	0.00000E+00
6.10913E-01	6.01907E-01	4.64068E-01	2.60118E+00	0.00000E+00	0.00000E+00
6.11463E-01	6.03707E-01	4.64449E-01	2.60627E+00	0.00000E+00	0.00000E+00
6.12013E-01	6.05512E-01	4.64829E-01	2.61134E+00	0.00000E+00	0.00000E+00
6.12563E-01	6.07321E-01	4.65206E-01	2.61638E+00	0.00000E+00	0.00000E+00
6.13113E-01	6.09135E-01	4.65582E-01	2.62142E+00	0.00000E+00	0.00000E+00
6.13662E-01	6.10952E-01	4.65958E-01	2.62646E+00	0.00000E+00	0.00000E+00
6.14212E-01	6.12774E-01	4.66335E-01	2.63151E+00	0.00000E+00	0.00000E+00
6.14762E-01	6.14600E-01	4.66711E-01	2.63657E+00	0.00000E+00	0.00000E+00
6.15312E-01	6.16430E-01	4.67087E-01	2.64164E+00	0.00000E+00	0.00000E+00
6.15862E-01	6.18264E-01	4.67463E-01	2.64672E+00	0.00000E+00	0.00000E+00
6.16411E-01	6.20103E-01	4.67839E-01	2.65180E+00	0.00000E+00	0.00000E+00
6.16961E-01	6.21945E-01	4.68216E-01	2.65689E+00	0.00000E+00	0.00000E+00
6.17508E-01	6.23784E-01	4.68592E-01	2.66198E+00	0.00000E+00	0.00000E+00
6.18052E-01	6.25614E-01	4.68968E-01	2.66708E+00	0.00000E+00	0.00000E+00
6.18594E-01	6.27443E-01	4.69344E-01	2.67220E+00	0.00000E+00	0.00000E+00
6.19135E-01	6.29275E-01	4.69720E-01	2.67731E+00	0.00000E+00	0.00000E+00
6.19677E-01	6.31112E-01	4.70096E-01	2.68244E+00	0.00000E+00	0.00000E+00
6.20219E-01	6.32954E-01	4.70472E-01	2.68757E+00	0.00000E+00	0.00000E+00
6.20761E-01	6.34799E-01	4.70849E-01	2.69271E+00	0.00000E+00	0.00000E+00
6.21303E-01	6.36649E-01	4.71225E-01	2.69786E+00	0.00000E+00	0.00000E+00
6.21844E-01	6.38502E-01	4.71601E-01	2.70301E+00	0.00000E+00	0.00000E+00
6.22386E-01	6.40360E-01	4.71977E-01	2.70818E+00	0.00000E+00	0.00000E+00
6.22928E-01	6.42222E-01	4.72353E-01	2.71335E+00	0.00000E+00	0.00000E+00
6.23470E-01	6.44089E-01	4.72730E-01	2.71852E+00	0.00000E+00	0.00000E+00
6.24012E-01	6.45959E-01	4.73106E-01	2.72371E+00	0.00000E+00	0.00000E+00
6.24553E-01	6.47834E-01	4.73482E-01	2.72890E+00	0.00000E+00	0.00000E+00
6.25095E-01	6.49713E-01	4.73858E-01	2.73409E+00	0.00000E+00	0.00000E+00
6.25637E-01	6.51596E-01	4.74232E-01	2.73926E+00	0.00000E+00	0.00000E+00
6.26179E-01	6.53484E-01	4.74603E-01	2.74442E+00	0.00000E+00	0.00000E+00
6.26720E-01	6.55372E-01	4.74974E-01	2.74957E+00	0.00000E+00	0.00000E+00
6.27258E-01	6.57256E-01	4.75345E-01	2.75473E+00	0.00000E+00	0.00000E+00
6.27795E-01	6.59139E-01	4.75716E-01	2.75989E+00	0.00000E+00	0.00000E+00
6.28331E-01	6.61024E-01	4.76087E-01	2.76506E+00	0.00000E+00	0.00000E+00
6.28868E-01	6.62913E-01	4.76458E-01	2.77024E+00	0.00000E+00	0.00000E+00
6.29404E-01	6.64807E-01	4.76829E-01	2.77543E+00	0.00000E+00	0.00000E+00
6.29940E-01	6.66705E-01	4.77201E-01	2.78062E+00	0.00000E+00	0.00000E+00
6.30477E-01	6.68607E-01	4.77571E-01	2.78582E+00	0.00000E+00	0.00000E+00
6.31013E-01	6.70513E-01	4.77943E-01	2.79103E+00	0.00000E+00	0.00000E+00
6.31549E-01	6.72424E-01	4.78313E-01	2.79624E+00	0.00000E+00	0.00000E+00
6.32086E-01	6.74338E-01	4.78685E-01	2.80146E+00	0.00000E+00	0.00000E+00
6.32622E-01	6.76257E-01	4.79056E-01	2.80669E+00	0.00000E+00	0.00000E+00
6.33158E-01	6.78181E-01	4.79427E-01	2.81193E+00	0.00000E+00	0.00000E+00
6.33695E-01	6.80109E-01	4.79798E-01	2.81717E+00	0.00000E+00	0.00000E+00
6.34231E-01	6.82041E-01	4.80169E-01	2.82242E+00	0.00000E+00	0.00000E+00
6.34767E-01	6.83978E-01	4.80540E-01	2.82768E+00	0.00000E+00	0.00000E+00
6.35304E-01	6.85919E-01	4.80911E-01	2.83295E+00	0.00000E+00	0.00000E+00
6.35839E-01	6.87862E-01	4.81282E-01	2.83822E+00	0.00000E+00	0.00000E+00
6.36372E-01	6.89801E-01	4.81653E-01	2.84350E+00	0.00000E+00	0.00000E+00
6.36905E-01	6.91741E-01	4.82024E-01	2.84879E+00	0.00000E+00	0.00000E+00
6.37437E-01	6.93686E-01	4.82395E-01	2.85409E+00	0.00000E+00	0.00000E+00
6.37970E-01	6.95635E-01	4.82766E-01	2.85939E+00	0.00000E+00	0.00000E+00
6.38502E-01	6.97589E-01	4.83137E-01	2.86470E+00	0.00000E+00	0.00000E+00
6.39035E-01	6.99547E-01	4.83507E-01	2.87001E+00	0.00000E+00	0.00000E+00
6.39567E-01	7.01510E-01	4.83876E-01	2.87529E+00	0.00000E+00	0.00000E+00
6.40100E-01	7.03477E-01	4.84242E-01	2.88056E+00	0.00000E+00	0.00000E+00
6.40632E-01	7.05448E-01	4.84608E-01	2.88582E+00	0.00000E+00	0.00000E+00
6.41165E-01	7.07424E-01	4.84974E-01	2.89109E+00	0.00000E+00	0.00000E+00
6.41697E-01	7.09404E-01	4.85340E-01	2.89637E+00	0.00000E+00	0.00000E+00
6.42230E-01	7.11389E-01	4.85705E-01	2.90166E+00	0.00000E+00	0.00000E+00
6.42762E-01	7.13378E-01	4.86071E-01	2.90695E+00	0.00000E+00	0.00000E+00
6.43295E-01	7.15372E-01	4.86437E-01	2.91225E+00	0.00000E+00	0.00000E+00
6.43827E-01	7.17370E-01	4.86803E-01	2.91756E+00	0.00000E+00	0.00000E+00
6.44359E-01	7.19369E-01	4.87169E-01	2.92287E+00	0.00000E+00	0.00000E+00
6.44889E-01	7.21368E-01	4.87534E-01	2.92819E+00	0.00000E+00	0.00000E+00
6.45418E-01	7.23368E-01	4.87900E-01	2.93352E+00	0.00000E+00	0.00000E+00
6.45948E-01	7.25373E-01	4.88266E-01	2.93886E+00	0.00000E+00	0.00000E+00
6.46477E-01	7.27382E-01	4.88632E-01	2.94420E+00	0.00000E+00	0.00000E+00
6.47007E-01	7.29395E-01	4.88998E-01	2.94955E+00	0.00000E+00	0.00000E+00
6.47536E-01	7.31413E-01	4.89364E-01	2.95491E+00	0.00000E+00	0.00000E+00
6.48065E-01	7.33435E-01	4.89729E-01	2.96027E+00	0.00000E+00	0.00000E+00
6.48595E-01	7.35463E-01	4.90095E-01	2.96564E+00	0.00000E+00	0.00000E+00
6.49124E-01	7.37494E-01	4.90461E-01	2.97102E+00	0.00000E+00	0.00000E+00
6.49654E-01	7.39530E-01	4.90827E-01	2.97640E+00	0.00000E+00	0.00000E+00
6.50183E-01	7.41570E-01	4.91193E-01	2.98180E+00	0.00000E+00	0.00000E+00
6.50712E-01	7.43615E-01	4.91559E-01	2.98720E+00	0.00000E+00	0.00000E+00
6.51242E-01	7.45665E-01	4.91924E-01	2.99260E+00	0.00000E+00	0.00000E+00
6.51771E-01	7.47719E-01	4.92290E-01	2.99802E+00	0.00000E+00	0.00000E+00
6.52300E-01	7.49776E-01	4.92656E-01	3.00344E+00	0.00000E+00	0.00000E+00
6.52828E-01	7.51834E-01	4.93022E-01	3.00887E+00	0.00000E+00	0.00000E+00
6.53356E-01	7.53893E-01	4.93387E-01	3.01430E+00	0.00000E+00	0.00000E+00
6.53883E-01	7.55956E-01	4.93750E-01	3.01970E+00	0.00000E+00	0.00000E+00
6.54410E-01	7.58024E-01	4.94111E-01	3.02508E+00	0.00000E+00	0.00000E+00
6.54937E-01	7.60096E-01	4.94472E-01	3.03047E+00	0.00000E+00	0.00000E+00
6.55464E-01	7.62172E-01	4.94834E-01	3.03587E+00	0.00000E+00	0.00000E+00
6.55991E-01	7.64253E-01	4.95195E-01	3.04127E+00	0.00000E+00	0.00000E+00
6.56518E-01	7.66339E-01	4.95556E-01	3.04667E+00	0.00000E+00	0.00000E+00
6.57045E-01	7.68429E-01	4.95917E-01	3.05209E+00	0.00000E+00	0.00000E+00
6.57572E-01	7.70524E-01	4.96278E-01	3.05751E+00	0.00000E+00	0.00000E+00
6.58099E-01	7.72624E-01	4.96639E-01	3.06294E+00	0.00000E+00	0.00000E+00
6.58626E-01	7.74727E-01	4.97000E-01	3.06838E+00	0.00000E+00	0.00000E+00
6.59153E-01	7.76836E-01	4.97361E-01	3.07382E+00	0.00000E+00	0.00000E+00
6.59680E-01	7.78949E-01	4.97722E-01	3.07927E+00	0.00000E+00	0.00000E+00
6.60207E-01	7.81065E-01	4.98084E-01	3.08473E+00	0.00000E+00	0.00000E+00
6.60732E-01	7.83179E-01	4.98445E-01	3.09019E+00	0.00000E+00	0.00000E+00
6.61256E-01	7.85296E-01	4.98806E-01	3.09566E+00	0.00000E+00	0.00000E+00
6.61780E-01	7.87416E-01	4.99167E-01	3.10114E+00	0.00000E+00	0.00000E+00
6.62305E-01	7.89541E-01	4.99528E-01	3.10663E+00	0.00000E+00	0.00000E+00
6.62829E-01	7.91670E-01	4.99889E-01	3.11212E+00	0.00000E+00	0.00000E+00
6.63353E-01	7.93804E-01	5.00250E-01	3.11762E+00	0.00000E+00	0.00000E+00
6.63877E-01	7.95943E-01	5.00611E-01	3.12313E+00	0.00000E+00	0.00000E+00
6.64401E-01	7.98086E-01	5.00972E-01	3.12864E+00	0.00000E+00	0.00000E+00
6.64926E-01	8.00234E-01	5.01333E-01	3.13416E+00	0.00000E+00	0.00000E+00
6.65450E-01	8.02387E-01	5.01695E-01	3.13969E+00	0.00000E+00	0.00000E+00
6.65974E-01	8.04544E-01	5.02056E-01	3.14523E+00	0.00000E+00	0.00000E+00
6.66499E-01	8.06706E-01	5.02417E-01	3.15077E+00	0.00000E+00	0.00000E+00
6.67023E-01	8.08872E-01	5.02778E-01	3.15632E+00	0.00000E+00	0.00000E+00
6.67546E-01	8.11041E-01	5.03139E-01	3.16187E+00	0.00000E+00	0.00000E+00
6.68068E-01	8.13208E-01	5.03499E-01	3.16743E+00	0.00000E+00	0.00000E+00
6.68589E-01	8.15373E-01	5.03858E-01	3.17296E+00	0.00000E+00	0.00000E+00
6.69109E-01	8.17540E-01	5.04217E-01	3.17850E+00	0.00000E+00	0.00000E+00
6.69629E-01	8.19713E-01	5.04575E-01	3.18403E+00	0.00000E+00	0.00000E+00
6.70149E-01	8.21890E-01	5.04933E-01	3.18958E+00	0.00000E+00	0.00000E+00
6.70670E-01	8.24072E-01	5.05291E-01	3.19513E+00	0.00000E+00	0.00000E+00
6.71190E-01	8.26258E-01	5.05649E-01	3.20069E+00	0.00000E+00	0.00000E+00
6.71710E-01	8.28449E-01	5.06007E-01	3.20626E+00	0.00000E+00	0.00000E+00
6.72230E-01	8.30644E-01	5.06366E-01	3.21183E+00	0.00000E+00	0.00000E+00
6.72750E-01	8.32844E-01	5.06724E-01	3.21741E+00	0.00000E+00	0.00000E+00
6.73270E-01	8.35049E-01	5.07082E-01	3.22299E+00	0.00000E+00	0.00000E+00
6.73790E-01	8.37259E-01	5.07440E-01	3.22859E+00	0.00000E+00	0.00000E+00
6.74310E-01	8.39472E-01	5.07798E-01	3.23419E+00	0.00000E+00	0.00000E+00
6.74830E-01	8.41688E-01	5.08156E-01	3.23980E+00	0.00000E+00	0.00000E+00
6.75347E-01	8.43899E-01	5.08514E-01	3.24541E+00	0.00000E+00	0.00000E+00
6.75862E-01	8.46108E-01	5.08872E-01	3.25103E+00	0.00000E+00	0.00000E+00
6.76378E-01	8.48319E-01	5.09231E-01	3.25666E+00	0.00000E+00	0.00000E+00
6.76893E-01	8.50535E-01	5.09589E-01	3.26230E+00	0.00000E+00	0.00000E+00
6.77408E-01	8.52756E-01	5.09947E-01	3.26794E+00	0.00000E+00	0.00000E+00
6.77923E-01	8.54981E-01	5.10305E-01	3.27359E+00	0.00000E+00	0.00000E+00
6.78439E-01	8.57211E-01	5.10663E-01	3.27924E+00	0.00000E+00	0.00000E+00
6.78954E-01	8.59446E-01	5.11021E-01	3.28491E+00	0.00000E+00	0.00000E+00
6.79469E-01	8.61685E-01	5.11379E-01	3.29057E+00	0.00000E+00	0.00000E+00
6.79984E-01	8.63929E-01	5.11738E-01	3.29625E+00	0.00000E+00	0.00000E+00
6.80499E-01	8.66177E-01	5.12096E-01	3.30194E+00	0.00000E+00	0.00000E+00
6.81015E-01	8.68430E-01	5.12454E-01	3.30762E+00	0.00000E+00	0.00000E+00
6.81530E-01	8.70687E-01	5.12812E-01	3.31332E+00	0.00000E+00	0.00000E+00
6.82044E-01	8.72945E-01	5.13170E-01	3.31903E+00	0.00000E+00	0.00000E+00
6.82556E-01	8.75197E-01	5.13528E-01	3.32474E+00	0.00000E+00	0.00000E+00
6.83066E-01	8.77450E-01	5.13886E-01	3.33045E+00	0.00000E+00	0.00000E+00
6.83577E-01	8.79707E-01	5.14243E-01	3.33616E+00	0.00000E+00	0.00000E+00
6.84088E-01	8.81969E-01	5.14600E-01	3.34188E+00	0.00000E+00	0.00000E+00
6.84599E-01	8.84235E-01	5.14958E-01	3.34760E+00	0.00000E+00	0.00000E+00
6.85110E-01	8.86506E-01	5.15315E-01	3.35333E+00	0.00000E+00	0.00000E+00
6.85621E-01	8.88782E-01	5.15672E-01	3.35906E+00	0.00000E+00	0.00000E+00
6.86132E-01	8.91062E-01	5.16029E-01	3.36481E+00	0.00000E+00	0.00000E+00
6.86643E-01	8.93347E-01	5.16386E-01	3.37056E+00	0.00000E+00	0.00000E+00
6.87154E-01	8.95636E-01	5.16743E-01	3.37631E+00	0.00000E+00	0.00000E+00
6.87665E-01	8.97930E-01	5.17101E-01	3.38208E+00	0.00000E+00	0.00000E+00
6.88175E-01	9.00229E-01	5.17458E-01	3.38785E+00	0.00000E+00	0.00000E+00
6.88686E-01	9.02530E-01	5.17815E-01	3.39362E+00	0.00000E+00	0.00000E+00
6.89195E-01	9.04829E-01	5.18172E-01	3.39941E+00	0.00000E+00	0.00000E+00
6.89703E-01	9.07128E-01	5.18529E-01	3.40520E+00	0.00000E+00	0.00000E+00
6.90210E-01	9.09430E-01	5.18886E-01	3.41100E+00	0.00000E+00	0.00000E+00
6.90718E-01	9.11736E-01	5.19243E-01	3.41680E+00	0.00000E+00	0.00000E+00
6.91225E-01	9.14047E-01	5.19601E-01	3.42261E+00	0.00000E+00	0.00000E+00
6.91733E-01	9.16363E-01	5.19958E-01	3.42843E+00	0.00000E+00	0.00000E+00
6.92241E-01	9.18683E-01	5.20315E-01	3.43426E+00	0.00000E+00	0.00000E+00
6.92748E-01	9.21008E-01	5.20672E-01	3.44009E+00	0.00000E+00	0.00000E+00
6.93256E-01	9.23337E-01	5.21029E-01	3.44592E+00	0.00000E+00	0.00000E+00
6.93763E-01	9.25671E-01	5.21386E-01	3.45177E+00	0.00000E+00	0.00000E+00
6.94271E-01	9.28010E-01	5.21744E-01	3.45762E+00	0.00000E+00	0.00000E+00
6.94778E-01	9.30353E-01	5.22101E-01	3.46348E+00	0.00000E+00	0.00000E+00
6.95286E-01	9.32699E-01	5.22458E-01	3.46935E+00	0.00000E+00	0.00000E+00
6.95792E-01	9.35045E-01	5.22815E-01	3.47522E+00	0.00000E+00	0.00000E+00
6.96296E-01	9.37389E-01	5.23172E-01	3.48110E+00	0.00000E+00	0.00000E+00
6.96801E-01	9.39734E-01	5.23529E-01	3.48698E+00	0.00000E+00	0.00000E+00
6.97305E-01	9.42085E-01	5.23886E-01	3.49287E+00	0.00000E+00	0.00000E+00
6.97809E-01	9.44439E-01	5.24244E-01	3.49877E+00	0.00000E+00	0.00000E+00
6.98313E-01	9.46799E-01	5.24601E-01	3.50468E+00	0.00000E+00	0.00000E+00
6.98817E-01	9.49162E-01	5.24958E-01	3.51059E+00	0.00000E+00	0.00000E+00
6.99321E-01	9.51531E-01	5.25315E-01	3.51651E+00	0.00000E+00	0.00000E+00
6.99825E-01	9.53904E-01	5.25672E-01	3.52243E+00	0.00000E+00	0.00000E+00
7.00329E-01	9.56281E-01	5.26029E-01	3.52837E+00	0.00000E+00	0.00000E+00
7.00833E-01	9.58663E-01	5.26387E-01	3.53431E+00	0.00000E+00	0.00000E+00
7.01337E-01	9.61050E-01	5.26744E-01	3.54025E+00	0.00000E+00	0.00000E+00
7.01841E-01	9.63440E-01	5.27101E-01	3.54621E+00	0.00000E+00	0.00000E+00
7.02344E-01	9.65829E-01	5.27458E-01	3.55217E+00	0.00000E+00	0.00000E+00
7.02844E-01	9.68211E-01	5.27815E-01	3.55814E+00	0.00000E+00	0.00000E+00
7.03343E-01	9.70592E-01	5.28172E-01	3.56411E+00	0.00000E+00	0.00000E+00
7.03842E-01	9.72977E-01	5.28529E-01	3.57010E+00	0.00000E+00	0.00000E+00
7.04341E-01	9.75367E-01	5.28887E-01	3.57609E+00	0.00000E+00	0.00000E+00
7.04840E-01	9.77761E-01	5.29244E-01	3.58209E+00	0.00000E+00	0.00000E+00
7.05339E-01	9.80159E-01	5.29601E-01	3.58810E+00	0.00000E+00	0.00000E+00
7.05838E-01	9.82563E-01	5.29958E-01	3.59411E+00	0.00000E+00	0.00000E+00
7.06337E-01	9.84970E-01	5.30315E-01	3.60013E+00	0.00000E+00	0.00000E+00
7.06836E-01	9.87383E-01	5.30672E-01	3.60616E+00	0.00000E+00	0.00000E+00
7.07335E-01	9.89799E-01	5.31030E-01	3.61220E+00	0.00000E+00	0.00000E+00
7.07834E-01	9.92221E-01	5.31387E-01	3.61824E+00	0.00000E+00	0.00000E+00
7.08333E-01	9.94646E-01	5.31744E-01	3.62429E+00	0.00000E+00	0.00000E+00
7.08831E-01	9.97070E-01	5.32101E-01	3.63035E+00	0.00000E+00	0.00000E+00
7.09325E-01	9.99482E-01	5.32458E-01	3.63642E+00	0.00000E+00	0.00000E+00
7.09817E-01	1.00189E+00	5.32815E-01	3.64249E+00	0.00000E+00	0.00000E+00
7.10309E-01	1.00430E+00	5.33173E-01	3.64857E+00	0.00000E+00	0.00000E+00
7.10801E-01	1.00671E+00	5.33530E-01	3.65466E+00	0.00000E+00	0.00000E+00
7.11293E-01	1.00913E+00	5.33887E-01	3.66076E+00	0.00000E+00	0.00000E+00
7.11785E-01	1.01155E+00	5.34244E-01	3.66686E+00	0.00000E+00	0.00000E+00
7.12276E-01	1.01398E+00	5.34601E-01	3.67297E+00	0.00000E+00	0.00000E+00
7.12768E-01	1.01641E+00	5.34959E-01	3.67910E+00	0.00000E+00	0.00000E+00
7.13260E-01	1.01884E+00	5.35317E-01	3.68525E+00	0.00000E+00	0.00000E+00
7.13752E-01	1.02128E+00	5.35676E-01	3.69141E+00	0.00000E+00	0.00000E+00
7.14244E-01	1.02373E+00	5.36035E-01	3.69758E+00	0.00000E+00	0.00000E+00
7.14736E-01	1.02617E+00	5.36393E-01	3.70375E+00	0.00000E+00	0.00000E+00
7.15227E-01	1.02862E+00	5.36752E-01	3.70994E+00	0.00000E+00	0.00000E+00
7.15715E-01	1.03106E+00	5.37111E-01	3.71613E+00	0.00000E+00	0.00000E+00
7.16200E-01	1.03349E+00	5.37470E-01	3.72232E+00	0.00000E+00	0.00000E+00
7.16684E-01	1.03591E+00	5.37828E-01	3.72853E+00	0.00000E+00	0.00000E+00
7.17168E-01	1.03834E+00	5.38187E-01	3.73474E+00	0.00000E+00	0.00000E+00
7.17651E-01	1.04078E+00	5.38546E-01	3.74096E+00	0.00000E+00	0.00000E+00
7.18135E-01	1.04321E+00	5.38905E-01	3.74719E+00	0.00000E+00	0.00000E+00
7.18619E-01	1.04565E+00	5.39263E-01	3.75343E+00	0.00000E+00	0.00000E+00
7.19102E-01	1.04810E+00	5.39622E-01	3.75967E+00	0.00000E+00	0.00000E+00
7.19586E-01	1.05055E+00	5.39981E-01	3.76592E+00	0.00000E+00	0.00000E+00
7.20070E-01	1.05300E+00	5.40340E-01	3.77218E+00	0.00000E+00	0.00000E+00
7.20553E-01	1.05546E+00	5.40698E-01	3.77844E+00	0.00000E+00	0.00000E+00
7.21037E-01	1.05793E+00	5.41057E-01	3.78471E+00	0.00000E+00	0.00000E+00
7.21520E-01	1.06039E+00	5.41416E-01	3.79099E+00	0.00000E+00	0.00000E+00
7.22003E-01	1.06286E+00	5.41774E-01	3.79728E+00	0.00000E+00	0.00000E+00
7.22482E-01	1.06531E+00	5.42133E-01	3.80357E+00	0.00000E+00	0.00000E+00
7.22958E-01	1.06775E+00	5.42492E-01	3.80988E+00	0.00000E+00	0.00000E+00
7.23434E-01	1.07020E+00	5.42851E-01	3.81619E+00	0.00000E+00	0.00000E+00
7.23910E-01	1.07264E+00	5.43209E-01	3.82250E+00	0.00000E+00	0.00000E+00
