DEid         	Tinlet       	StrainRate   	dZprime      	gprime       
9.114000E+03 	1.500000E+03 	3.700000E+01 	9.097595E-01 	3.850967E-01 
9.136000E+03 	1.500000E+03 	3.700000E+01 	7.610637E-01 	2.229963E-01 
9.193000E+03 	1.500000E+03 	3.700000E+01 	9.945281E-01 	3.995721E-01 
9.195000E+03 	1.500000E+03 	3.700000E+01 	1.061054E+00 	3.909440E-01 
9.256000E+03 	1.500000E+03 	3.700000E+01 	1.042529E+00 	4.726347E-01 
9.312000E+03 	1.500000E+03 	3.700000E+01 	8.200801E-01 	1.983018E-01 
9.348000E+03 	1.500000E+03 	3.700000E+01 	9.097785E-01 	4.453662E-01 
9.371000E+03 	1.500000E+03 	3.700000E+01 	6.824770E-01 	2.831605E-01 
9.378000E+03 	1.500000E+03 	3.700000E+01 	1.060007E+00 	3.902534E-01 
9.379000E+03 	1.500000E+03 	3.700000E+01 	8.014745E-01 	3.124260E-01 
9.383000E+03 	1.500000E+03 	3.700000E+01 	9.934808E-01 	3.173884E-01 
