x[cm]_0	X-NO_0	x[cm]_1	X-NO_1	x[cm]_2	X-NO_2
5.20229E-01	4.13089E-01	3.51285E-01	1.59719E+00	0.00000E+00	0.00000E+00
5.20905E-01	4.14694E-01	3.51801E-01	1.60177E+00	0.00000E+00	0.00000E+00
5.21581E-01	4.16304E-01	3.52316E-01	1.60635E+00	0.00000E+00	0.00000E+00
5.22257E-01	4.17918E-01	3.52832E-01	1.61095E+00	0.00000E+00	0.00000E+00
5.22933E-01	4.19536E-01	3.53348E-01	1.61555E+00	0.00000E+00	0.00000E+00
5.23609E-01	4.21158E-01	3.53863E-01	1.62015E+00	0.00000E+00	0.00000E+00
5.24285E-01	4.22786E-01	3.54377E-01	1.62474E+00	0.00000E+00	0.00000E+00
5.24961E-01	4.24417E-01	3.54889E-01	1.62934E+00	0.00000E+00	0.00000E+00
5.25637E-01	4.26053E-01	3.55402E-01	1.63394E+00	0.00000E+00	0.00000E+00
5.26313E-01	4.27693E-01	3.55914E-01	1.63855E+00	0.00000E+00	0.00000E+00
5.26987E-01	4.29333E-01	3.56427E-01	1.64316E+00	0.00000E+00	0.00000E+00
5.27654E-01	4.30961E-01	3.56939E-01	1.64779E+00	0.00000E+00	0.00000E+00
5.28313E-01	4.32573E-01	3.57452E-01	1.65242E+00	0.00000E+00	0.00000E+00
5.28970E-01	4.34183E-01	3.57964E-01	1.65706E+00	0.00000E+00	0.00000E+00
5.29626E-01	4.35798E-01	3.58477E-01	1.66171E+00	0.00000E+00	0.00000E+00
5.30282E-01	4.37416E-01	3.58990E-01	1.66636E+00	0.00000E+00	0.00000E+00
5.30939E-01	4.39039E-01	3.59502E-01	1.67103E+00	0.00000E+00	0.00000E+00
5.31595E-01	4.40666E-01	3.60014E-01	1.67570E+00	0.00000E+00	0.00000E+00
5.32252E-01	4.42298E-01	3.60526E-01	1.68037E+00	0.00000E+00	0.00000E+00
5.32908E-01	4.43933E-01	3.61036E-01	1.68504E+00	0.00000E+00	0.00000E+00
5.33564E-01	4.45573E-01	3.61544E-01	1.68969E+00	0.00000E+00	0.00000E+00
5.34221E-01	4.47218E-01	3.62051E-01	1.69435E+00	0.00000E+00	0.00000E+00
5.34877E-01	4.48866E-01	3.62559E-01	1.69901E+00	0.00000E+00	0.00000E+00
5.35533E-01	4.50519E-01	3.63066E-01	1.70369E+00	0.00000E+00	0.00000E+00
5.36190E-01	4.52177E-01	3.63574E-01	1.70837E+00	0.00000E+00	0.00000E+00
5.36842E-01	4.53828E-01	3.64081E-01	1.71306E+00	0.00000E+00	0.00000E+00
5.37485E-01	4.55460E-01	3.64589E-01	1.71775E+00	0.00000E+00	0.00000E+00
5.38122E-01	4.57080E-01	3.65096E-01	1.72246E+00	0.00000E+00	0.00000E+00
5.38758E-01	4.58703E-01	3.65604E-01	1.72717E+00	0.00000E+00	0.00000E+00
5.39394E-01	4.60329E-01	3.66111E-01	1.73189E+00	0.00000E+00	0.00000E+00
5.40030E-01	4.61960E-01	3.66619E-01	1.73662E+00	0.00000E+00	0.00000E+00
5.40666E-01	4.63595E-01	3.67126E-01	1.74136E+00	0.00000E+00	0.00000E+00
5.41302E-01	4.65234E-01	3.67632E-01	1.74609E+00	0.00000E+00	0.00000E+00
5.41938E-01	4.66877E-01	3.68134E-01	1.75079E+00	0.00000E+00	0.00000E+00
5.42574E-01	4.68525E-01	3.68634E-01	1.75548E+00	0.00000E+00	0.00000E+00
5.43210E-01	4.70176E-01	3.69134E-01	1.76018E+00	0.00000E+00	0.00000E+00
5.43846E-01	4.71832E-01	3.69634E-01	1.76489E+00	0.00000E+00	0.00000E+00
5.44482E-01	4.73492E-01	3.70134E-01	1.76960E+00	0.00000E+00	0.00000E+00
5.45117E-01	4.75157E-01	3.70634E-01	1.77432E+00	0.00000E+00	0.00000E+00
5.45754E-01	4.76825E-01	3.71134E-01	1.77905E+00	0.00000E+00	0.00000E+00
5.46387E-01	4.78491E-01	3.71634E-01	1.78379E+00	0.00000E+00	0.00000E+00
5.47012E-01	4.80139E-01	3.72134E-01	1.78853E+00	0.00000E+00	0.00000E+00
5.47629E-01	4.81770E-01	3.72634E-01	1.79329E+00	0.00000E+00	0.00000E+00
5.48243E-01	4.83399E-01	3.73134E-01	1.79805E+00	0.00000E+00	0.00000E+00
5.48858E-01	4.85032E-01	3.73634E-01	1.80281E+00	0.00000E+00	0.00000E+00
5.49472E-01	4.86669E-01	3.74134E-01	1.80759E+00	0.00000E+00	0.00000E+00
5.50087E-01	4.88310E-01	3.74633E-01	1.81236E+00	0.00000E+00	0.00000E+00
5.50702E-01	4.89955E-01	3.75127E-01	1.81709E+00	0.00000E+00	0.00000E+00
5.51316E-01	4.91604E-01	3.75617E-01	1.82180E+00	0.00000E+00	0.00000E+00
5.51931E-01	4.93257E-01	3.76107E-01	1.82651E+00	0.00000E+00	0.00000E+00
5.52546E-01	4.94914E-01	3.76596E-01	1.83123E+00	0.00000E+00	0.00000E+00
5.53160E-01	4.96576E-01	3.77086E-01	1.83595E+00	0.00000E+00	0.00000E+00
5.53775E-01	4.98241E-01	3.77575E-01	1.84068E+00	0.00000E+00	0.00000E+00
5.54390E-01	4.99910E-01	3.78065E-01	1.84542E+00	0.00000E+00	0.00000E+00
5.55004E-01	5.01584E-01	3.78555E-01	1.85017E+00	0.00000E+00	0.00000E+00
5.55619E-01	5.03262E-01	3.79044E-01	1.85492E+00	0.00000E+00	0.00000E+00
5.56231E-01	5.04935E-01	3.79534E-01	1.85968E+00	0.00000E+00	0.00000E+00
5.56834E-01	5.06589E-01	3.80023E-01	1.86445E+00	0.00000E+00	0.00000E+00
5.57428E-01	5.08224E-01	3.80513E-01	1.86923E+00	0.00000E+00	0.00000E+00
5.58020E-01	5.09855E-01	3.81003E-01	1.87402E+00	0.00000E+00	0.00000E+00
5.58612E-01	5.11489E-01	3.81492E-01	1.87881E+00	0.00000E+00	0.00000E+00
5.59203E-01	5.13128E-01	3.81979E-01	1.88359E+00	0.00000E+00	0.00000E+00
5.59795E-01	5.14770E-01	3.82461E-01	1.88832E+00	0.00000E+00	0.00000E+00
5.60387E-01	5.16416E-01	3.82938E-01	1.89302E+00	0.00000E+00	0.00000E+00
5.60978E-01	5.18066E-01	3.83415E-01	1.89772E+00	0.00000E+00	0.00000E+00
5.61570E-01	5.19719E-01	3.83892E-01	1.90242E+00	0.00000E+00	0.00000E+00
5.62162E-01	5.21377E-01	3.84368E-01	1.90714E+00	0.00000E+00	0.00000E+00
5.62754E-01	5.23039E-01	3.84845E-01	1.91186E+00	0.00000E+00	0.00000E+00
5.63345E-01	5.24704E-01	3.85322E-01	1.91659E+00	0.00000E+00	0.00000E+00
5.63937E-01	5.26373E-01	3.85799E-01	1.92132E+00	0.00000E+00	0.00000E+00
5.64529E-01	5.28046E-01	3.86275E-01	1.92607E+00	0.00000E+00	0.00000E+00
5.65120E-01	5.29724E-01	3.86752E-01	1.93082E+00	0.00000E+00	0.00000E+00
5.65712E-01	5.31405E-01	3.87229E-01	1.93558E+00	0.00000E+00	0.00000E+00
5.66300E-01	5.33079E-01	3.87706E-01	1.94035E+00	0.00000E+00	0.00000E+00
5.66877E-01	5.34727E-01	3.88183E-01	1.94512E+00	0.00000E+00	0.00000E+00
5.67446E-01	5.36353E-01	3.88660E-01	1.94990E+00	0.00000E+00	0.00000E+00
5.68012E-01	5.37976E-01	3.89135E-01	1.95468E+00	0.00000E+00	0.00000E+00
5.68578E-01	5.39602E-01	3.89607E-01	1.95943E+00	0.00000E+00	0.00000E+00
5.69144E-01	5.41232E-01	3.90072E-01	1.96412E+00	0.00000E+00	0.00000E+00
5.69710E-01	5.42866E-01	3.90535E-01	1.96878E+00	0.00000E+00	0.00000E+00
5.70276E-01	5.44503E-01	3.90997E-01	1.97346E+00	0.00000E+00	0.00000E+00
5.70842E-01	5.46144E-01	3.91459E-01	1.97814E+00	0.00000E+00	0.00000E+00
5.71408E-01	5.47788E-01	3.91922E-01	1.98283E+00	0.00000E+00	0.00000E+00
5.71974E-01	5.49436E-01	3.92384E-01	1.98752E+00	0.00000E+00	0.00000E+00
5.72540E-01	5.51088E-01	3.92846E-01	1.99222E+00	0.00000E+00	0.00000E+00
5.73106E-01	5.52743E-01	3.93309E-01	1.99693E+00	0.00000E+00	0.00000E+00
5.73671E-01	5.54403E-01	3.93771E-01	2.00165E+00	0.00000E+00	0.00000E+00
5.74238E-01	5.56065E-01	3.94233E-01	2.00637E+00	0.00000E+00	0.00000E+00
5.74804E-01	5.57732E-01	3.94696E-01	2.01110E+00	0.00000E+00	0.00000E+00
5.75369E-01	5.59402E-01	3.95158E-01	2.01584E+00	0.00000E+00	0.00000E+00
5.75935E-01	5.61076E-01	3.95620E-01	2.02059E+00	0.00000E+00	0.00000E+00
5.76497E-01	5.62740E-01	3.96083E-01	2.02534E+00	0.00000E+00	0.00000E+00
5.77046E-01	5.64372E-01	3.96545E-01	2.03010E+00	0.00000E+00	0.00000E+00
5.77586E-01	5.65980E-01	3.97004E-01	2.03483E+00	0.00000E+00	0.00000E+00
5.78124E-01	5.67584E-01	3.97457E-01	2.03951E+00	0.00000E+00	0.00000E+00
5.78662E-01	5.69191E-01	3.97905E-01	2.04414E+00	0.00000E+00	0.00000E+00
5.79200E-01	5.70802E-01	3.98351E-01	2.04877E+00	0.00000E+00	0.00000E+00
5.79737E-01	5.72417E-01	3.98798E-01	2.05340E+00	0.00000E+00	0.00000E+00
5.80275E-01	5.74034E-01	3.99245E-01	2.05804E+00	0.00000E+00	0.00000E+00
5.80813E-01	5.75655E-01	3.99692E-01	2.06269E+00	0.00000E+00	0.00000E+00
5.81351E-01	5.77280E-01	4.00139E-01	2.06734E+00	0.00000E+00	0.00000E+00
5.81888E-01	5.78907E-01	4.00585E-01	2.07201E+00	0.00000E+00	0.00000E+00
5.82426E-01	5.80538E-01	4.01032E-01	2.07667E+00	0.00000E+00	0.00000E+00
5.82964E-01	5.82173E-01	4.01479E-01	2.08135E+00	0.00000E+00	0.00000E+00
5.83501E-01	5.83811E-01	4.01926E-01	2.08603E+00	0.00000E+00	0.00000E+00
5.84039E-01	5.85452E-01	4.02372E-01	2.09072E+00	0.00000E+00	0.00000E+00
5.84577E-01	5.87097E-01	4.02819E-01	2.09542E+00	0.00000E+00	0.00000E+00
5.85115E-01	5.88745E-01	4.03266E-01	2.10012E+00	0.00000E+00	0.00000E+00
5.85652E-01	5.90397E-01	4.03713E-01	2.10483E+00	0.00000E+00	0.00000E+00
5.86190E-01	5.92052E-01	4.04160E-01	2.10954E+00	0.00000E+00	0.00000E+00
5.86724E-01	5.93699E-01	4.04605E-01	2.11425E+00	0.00000E+00	0.00000E+00
5.87247E-01	5.95316E-01	4.05045E-01	2.11891E+00	0.00000E+00	0.00000E+00
5.87760E-01	5.96902E-01	4.05479E-01	2.12351E+00	0.00000E+00	0.00000E+00
5.88268E-01	5.98481E-01	4.05910E-01	2.12809E+00	0.00000E+00	0.00000E+00
5.88777E-01	6.00063E-01	4.06341E-01	2.13267E+00	0.00000E+00	0.00000E+00
5.89286E-01	6.01648E-01	4.06773E-01	2.13726E+00	0.00000E+00	0.00000E+00
5.89795E-01	6.03236E-01	4.07204E-01	2.14186E+00	0.00000E+00	0.00000E+00
5.90304E-01	6.04827E-01	4.07635E-01	2.14646E+00	0.00000E+00	0.00000E+00
5.90813E-01	6.06421E-01	4.08066E-01	2.15107E+00	0.00000E+00	0.00000E+00
5.91322E-01	6.08019E-01	4.08497E-01	2.15569E+00	0.00000E+00	0.00000E+00
5.91830E-01	6.09619E-01	4.08928E-01	2.16031E+00	0.00000E+00	0.00000E+00
5.92339E-01	6.11223E-01	4.09360E-01	2.16494E+00	0.00000E+00	0.00000E+00
5.92848E-01	6.12829E-01	4.09791E-01	2.16957E+00	0.00000E+00	0.00000E+00
5.93357E-01	6.14439E-01	4.10222E-01	2.17421E+00	0.00000E+00	0.00000E+00
5.93866E-01	6.16052E-01	4.10653E-01	2.17886E+00	0.00000E+00	0.00000E+00
5.94375E-01	6.17668E-01	4.11084E-01	2.18352E+00	0.00000E+00	0.00000E+00
5.94883E-01	6.19287E-01	4.11515E-01	2.18818E+00	0.00000E+00	0.00000E+00
5.95392E-01	6.20910E-01	4.11947E-01	2.19284E+00	0.00000E+00	0.00000E+00
5.95901E-01	6.22535E-01	4.12378E-01	2.19751E+00	0.00000E+00	0.00000E+00
5.96410E-01	6.24164E-01	4.12806E-01	2.20216E+00	0.00000E+00	0.00000E+00
5.96918E-01	6.25793E-01	4.13227E-01	2.20673E+00	0.00000E+00	0.00000E+00
5.97417E-01	6.27398E-01	4.13643E-01	2.21126E+00	0.00000E+00	0.00000E+00
5.97905E-01	6.28967E-01	4.14059E-01	2.21580E+00	0.00000E+00	0.00000E+00
5.98386E-01	6.30519E-01	4.14475E-01	2.22034E+00	0.00000E+00	0.00000E+00
5.98867E-01	6.32074E-01	4.14891E-01	2.22488E+00	0.00000E+00	0.00000E+00
5.99349E-01	6.33633E-01	4.15307E-01	2.22943E+00	0.00000E+00	0.00000E+00
5.99830E-01	6.35194E-01	4.15723E-01	2.23399E+00	0.00000E+00	0.00000E+00
6.00311E-01	6.36758E-01	4.16139E-01	2.23855E+00	0.00000E+00	0.00000E+00
6.00793E-01	6.38325E-01	4.16555E-01	2.24312E+00	0.00000E+00	0.00000E+00
6.01274E-01	6.39894E-01	4.16971E-01	2.24770E+00	0.00000E+00	0.00000E+00
6.01756E-01	6.41467E-01	4.17387E-01	2.25228E+00	0.00000E+00	0.00000E+00
6.02237E-01	6.43042E-01	4.17803E-01	2.25686E+00	0.00000E+00	0.00000E+00
6.02718E-01	6.44621E-01	4.18219E-01	2.26146E+00	0.00000E+00	0.00000E+00
6.03200E-01	6.46202E-01	4.18635E-01	2.26606E+00	0.00000E+00	0.00000E+00
6.03681E-01	6.47786E-01	4.19051E-01	2.27066E+00	0.00000E+00	0.00000E+00
6.04162E-01	6.49373E-01	4.19468E-01	2.27527E+00	0.00000E+00	0.00000E+00
6.04644E-01	6.50963E-01	4.19883E-01	2.27989E+00	0.00000E+00	0.00000E+00
6.05125E-01	6.52555E-01	4.20300E-01	2.28451E+00	0.00000E+00	0.00000E+00
6.05607E-01	6.54151E-01	4.20714E-01	2.28913E+00	0.00000E+00	0.00000E+00
6.06088E-01	6.55749E-01	4.21125E-01	2.29370E+00	0.00000E+00	0.00000E+00
6.06569E-01	6.57351E-01	4.21529E-01	2.29824E+00	0.00000E+00	0.00000E+00
6.07051E-01	6.58955E-01	4.21931E-01	2.30275E+00	0.00000E+00	0.00000E+00
6.07526E-01	6.60543E-01	4.22332E-01	2.30727E+00	0.00000E+00	0.00000E+00
6.07990E-01	6.62093E-01	4.22734E-01	2.31179E+00	0.00000E+00	0.00000E+00
6.08447E-01	6.63624E-01	4.23136E-01	2.31632E+00	0.00000E+00	0.00000E+00
6.08903E-01	6.65156E-01	4.23538E-01	2.32086E+00	0.00000E+00	0.00000E+00
6.09360E-01	6.66690E-01	4.23939E-01	2.32540E+00	0.00000E+00	0.00000E+00
6.09816E-01	6.68227E-01	4.24341E-01	2.32995E+00	0.00000E+00	0.00000E+00
6.10272E-01	6.69767E-01	4.24743E-01	2.33451E+00	0.00000E+00	0.00000E+00
6.10729E-01	6.71309E-01	4.25144E-01	2.33907E+00	0.00000E+00	0.00000E+00
6.11185E-01	6.72854E-01	4.25546E-01	2.34364E+00	0.00000E+00	0.00000E+00
6.11642E-01	6.74402E-01	4.25948E-01	2.34822E+00	0.00000E+00	0.00000E+00
6.12098E-01	6.75952E-01	4.26349E-01	2.35280E+00	0.00000E+00	0.00000E+00
6.12554E-01	6.77505E-01	4.26751E-01	2.35739E+00	0.00000E+00	0.00000E+00
6.13011E-01	6.79060E-01	4.27153E-01	2.36198E+00	0.00000E+00	0.00000E+00
6.13467E-01	6.80618E-01	4.27555E-01	2.36658E+00	0.00000E+00	0.00000E+00
6.13924E-01	6.82179E-01	4.27956E-01	2.37119E+00	0.00000E+00	0.00000E+00
6.14380E-01	6.83742E-01	4.28358E-01	2.37580E+00	0.00000E+00	0.00000E+00
6.14837E-01	6.85308E-01	4.28760E-01	2.38042E+00	0.00000E+00	0.00000E+00
6.15293E-01	6.86876E-01	4.29159E-01	2.38503E+00	0.00000E+00	0.00000E+00
6.15750E-01	6.88447E-01	4.29554E-01	2.38958E+00	0.00000E+00	0.00000E+00
6.16206E-01	6.90021E-01	4.29944E-01	2.39408E+00	0.00000E+00	0.00000E+00
6.16662E-01	6.91598E-01	4.30332E-01	2.39856E+00	0.00000E+00	0.00000E+00
6.17117E-01	6.93171E-01	4.30720E-01	2.40306E+00	0.00000E+00	0.00000E+00
6.17565E-01	6.94721E-01	4.31108E-01	2.40755E+00	0.00000E+00	0.00000E+00
6.18002E-01	6.96240E-01	4.31496E-01	2.41206E+00	0.00000E+00	0.00000E+00
6.18436E-01	6.97748E-01	4.31884E-01	2.41657E+00	0.00000E+00	0.00000E+00
6.18870E-01	6.99259E-01	4.32272E-01	2.42108E+00	0.00000E+00	0.00000E+00
6.19304E-01	7.00771E-01	4.32660E-01	2.42561E+00	0.00000E+00	0.00000E+00
6.19737E-01	7.02286E-01	4.33048E-01	2.43014E+00	0.00000E+00	0.00000E+00
6.20171E-01	7.03803E-01	4.33436E-01	2.43467E+00	0.00000E+00	0.00000E+00
6.20605E-01	7.05323E-01	4.33824E-01	2.43921E+00	0.00000E+00	0.00000E+00
6.21038E-01	7.06845E-01	4.34212E-01	2.44376E+00	0.00000E+00	0.00000E+00
6.21472E-01	7.08370E-01	4.34600E-01	2.44831E+00	0.00000E+00	0.00000E+00
6.21906E-01	7.09897E-01	4.34988E-01	2.45286E+00	0.00000E+00	0.00000E+00
6.22340E-01	7.11426E-01	4.35376E-01	2.45743E+00	0.00000E+00	0.00000E+00
6.22773E-01	7.12958E-01	4.35764E-01	2.46200E+00	0.00000E+00	0.00000E+00
6.23207E-01	7.14492E-01	4.36152E-01	2.46657E+00	0.00000E+00	0.00000E+00
6.23641E-01	7.16029E-01	4.36540E-01	2.47115E+00	0.00000E+00	0.00000E+00
6.24075E-01	7.17567E-01	4.36928E-01	2.47574E+00	0.00000E+00	0.00000E+00
6.24508E-01	7.19109E-01	4.37317E-01	2.48034E+00	0.00000E+00	0.00000E+00
6.24942E-01	7.20653E-01	4.37703E-01	2.48491E+00	0.00000E+00	0.00000E+00
6.25376E-01	7.22199E-01	4.38084E-01	2.48944E+00	0.00000E+00	0.00000E+00
6.25809E-01	7.23747E-01	4.38461E-01	2.49391E+00	0.00000E+00	0.00000E+00
6.26243E-01	7.25298E-01	4.38836E-01	2.49837E+00	0.00000E+00	0.00000E+00
6.26674E-01	7.26841E-01	4.39211E-01	2.50284E+00	0.00000E+00	0.00000E+00
6.27097E-01	7.28358E-01	4.39585E-01	2.50731E+00	0.00000E+00	0.00000E+00
6.27512E-01	7.29850E-01	4.39960E-01	2.51179E+00	0.00000E+00	0.00000E+00
6.27925E-01	7.31336E-01	4.40335E-01	2.51627E+00	0.00000E+00	0.00000E+00
6.28338E-01	7.32824E-01	4.40710E-01	2.52076E+00	0.00000E+00	0.00000E+00
6.28752E-01	7.34315E-01	4.41085E-01	2.52525E+00	0.00000E+00	0.00000E+00
6.29165E-01	7.35807E-01	4.41460E-01	2.52975E+00	0.00000E+00	0.00000E+00
6.29578E-01	7.37302E-01	4.41835E-01	2.53425E+00	0.00000E+00	0.00000E+00
6.29991E-01	7.38799E-01	4.42210E-01	2.53876E+00	0.00000E+00	0.00000E+00
6.30404E-01	7.40298E-01	4.42585E-01	2.54328E+00	0.00000E+00	0.00000E+00
6.30817E-01	7.41800E-01	4.42960E-01	2.54780E+00	0.00000E+00	0.00000E+00
6.31230E-01	7.43303E-01	4.43335E-01	2.55233E+00	0.00000E+00	0.00000E+00
6.31643E-01	7.44809E-01	4.43710E-01	2.55686E+00	0.00000E+00	0.00000E+00
6.32056E-01	7.46320E-01	4.44085E-01	2.56140E+00	0.00000E+00	0.00000E+00
6.32469E-01	7.47833E-01	4.44460E-01	2.56594E+00	0.00000E+00	0.00000E+00
6.32883E-01	7.49348E-01	4.44835E-01	2.57049E+00	0.00000E+00	0.00000E+00
6.33296E-01	7.50865E-01	4.45209E-01	2.57504E+00	0.00000E+00	0.00000E+00
6.33709E-01	7.52384E-01	4.45584E-01	2.57960E+00	0.00000E+00	0.00000E+00
6.34122E-01	7.53906E-01	4.45959E-01	2.58417E+00	0.00000E+00	0.00000E+00
6.34535E-01	7.55431E-01	4.46334E-01	2.58873E+00	0.00000E+00	0.00000E+00
6.34948E-01	7.56957E-01	4.46704E-01	2.59325E+00	0.00000E+00	0.00000E+00
6.35361E-01	7.58486E-01	4.47069E-01	2.59771E+00	0.00000E+00	0.00000E+00
6.35770E-01	7.60002E-01	4.47431E-01	2.60214E+00	0.00000E+00	0.00000E+00
6.36171E-01	7.61488E-01	4.47793E-01	2.60657E+00	0.00000E+00	0.00000E+00
6.36566E-01	7.62956E-01	4.48156E-01	2.61102E+00	0.00000E+00	0.00000E+00
6.36960E-01	7.64424E-01	4.48518E-01	2.61546E+00	0.00000E+00	0.00000E+00
6.37354E-01	7.65894E-01	4.48880E-01	2.61992E+00	0.00000E+00	0.00000E+00
6.37749E-01	7.67366E-01	4.49243E-01	2.62438E+00	0.00000E+00	0.00000E+00
6.38143E-01	7.68840E-01	4.49605E-01	2.62884E+00	0.00000E+00	0.00000E+00
6.38537E-01	7.70316E-01	4.49967E-01	2.63331E+00	0.00000E+00	0.00000E+00
6.38932E-01	7.71795E-01	4.50330E-01	2.63778E+00	0.00000E+00	0.00000E+00
6.39326E-01	7.73275E-01	4.50692E-01	2.64226E+00	0.00000E+00	0.00000E+00
6.39720E-01	7.74757E-01	4.51054E-01	2.64674E+00	0.00000E+00	0.00000E+00
6.40115E-01	7.76242E-01	4.51417E-01	2.65123E+00	0.00000E+00	0.00000E+00
6.40509E-01	7.77729E-01	4.51779E-01	2.65572E+00	0.00000E+00	0.00000E+00
6.40903E-01	7.79217E-01	4.52141E-01	2.66022E+00	0.00000E+00	0.00000E+00
6.41298E-01	7.80708E-01	4.52504E-01	2.66472E+00	0.00000E+00	0.00000E+00
6.41692E-01	7.82201E-01	4.52866E-01	2.66923E+00	0.00000E+00	0.00000E+00
6.42086E-01	7.83696E-01	4.53228E-01	2.67374E+00	0.00000E+00	0.00000E+00
6.42481E-01	7.85193E-01	4.53591E-01	2.67826E+00	0.00000E+00	0.00000E+00
6.42875E-01	7.86692E-01	4.53953E-01	2.68279E+00	0.00000E+00	0.00000E+00
6.43269E-01	7.88193E-01	4.54316E-01	2.68731E+00	0.00000E+00	0.00000E+00
6.43664E-01	7.89696E-01	4.54678E-01	2.69185E+00	0.00000E+00	0.00000E+00
6.44057E-01	7.91197E-01	4.55040E-01	2.69638E+00	0.00000E+00	0.00000E+00
6.44445E-01	7.92680E-01	4.55401E-01	2.70091E+00	0.00000E+00	0.00000E+00
6.44826E-01	7.94137E-01	4.55757E-01	2.70538E+00	0.00000E+00	0.00000E+00
6.45203E-01	7.95584E-01	4.56109E-01	2.70980E+00	0.00000E+00	0.00000E+00
6.45581E-01	7.97032E-01	4.56460E-01	2.71422E+00	0.00000E+00	0.00000E+00
6.45958E-01	7.98483E-01	4.56811E-01	2.71864E+00	0.00000E+00	0.00000E+00
6.46335E-01	7.99935E-01	4.57162E-01	2.72306E+00	0.00000E+00	0.00000E+00
6.46713E-01	8.01389E-01	4.57513E-01	2.72749E+00	0.00000E+00	0.00000E+00
6.47090E-01	8.02845E-01	4.57864E-01	2.73192E+00	0.00000E+00	0.00000E+00
6.47468E-01	8.04303E-01	4.58215E-01	2.73636E+00	0.00000E+00	0.00000E+00
6.47845E-01	8.05764E-01	4.58566E-01	2.74080E+00	0.00000E+00	0.00000E+00
6.48223E-01	8.07225E-01	4.58917E-01	2.74525E+00	0.00000E+00	0.00000E+00
6.48600E-01	8.08689E-01	4.59268E-01	2.74970E+00	0.00000E+00	0.00000E+00
6.48978E-01	8.10155E-01	4.59619E-01	2.75416E+00	0.00000E+00	0.00000E+00
6.49355E-01	8.11622E-01	4.59969E-01	2.75862E+00	0.00000E+00	0.00000E+00
6.49733E-01	8.13092E-01	4.60320E-01	2.76308E+00	0.00000E+00	0.00000E+00
6.50110E-01	8.14563E-01	4.60671E-01	2.76755E+00	0.00000E+00	0.00000E+00
6.50488E-01	8.16036E-01	4.61022E-01	2.77203E+00	0.00000E+00	0.00000E+00
6.50865E-01	8.17511E-01	4.61373E-01	2.77651E+00	0.00000E+00	0.00000E+00
6.51242E-01	8.18988E-01	4.61724E-01	2.78099E+00	0.00000E+00	0.00000E+00
6.51620E-01	8.20467E-01	4.62075E-01	2.78548E+00	0.00000E+00	0.00000E+00
6.51997E-01	8.21948E-01	4.62426E-01	2.78997E+00	0.00000E+00	0.00000E+00
6.52372E-01	8.23420E-01	4.62777E-01	2.79447E+00	0.00000E+00	0.00000E+00
6.52740E-01	8.24868E-01	4.63128E-01	2.79898E+00	0.00000E+00	0.00000E+00
6.53104E-01	8.26299E-01	4.63479E-01	2.80348E+00	0.00000E+00	0.00000E+00
6.53466E-01	8.27727E-01	4.63830E-01	2.80800E+00	0.00000E+00	0.00000E+00
6.53828E-01	8.29157E-01	4.64181E-01	2.81251E+00	0.00000E+00	0.00000E+00
6.54191E-01	8.30589E-01	4.64530E-01	2.81702E+00	0.00000E+00	0.00000E+00
6.54553E-01	8.32022E-01	4.64877E-01	2.82148E+00	0.00000E+00	0.00000E+00
6.54915E-01	8.33457E-01	4.65219E-01	2.82590E+00	0.00000E+00	0.00000E+00
6.55277E-01	8.34894E-01	4.65560E-01	2.83031E+00	0.00000E+00	0.00000E+00
6.55640E-01	8.36333E-01	4.65901E-01	2.83473E+00	0.00000E+00	0.00000E+00
6.56002E-01	8.37773E-01	4.66243E-01	2.83914E+00	0.00000E+00	0.00000E+00
6.56364E-01	8.39215E-01	4.66584E-01	2.84357E+00	0.00000E+00	0.00000E+00
6.56727E-01	8.40659E-01	4.66925E-01	2.84799E+00	0.00000E+00	0.00000E+00
6.57089E-01	8.42105E-01	4.67266E-01	2.85243E+00	0.00000E+00	0.00000E+00
6.57451E-01	8.43552E-01	4.67608E-01	2.85686E+00	0.00000E+00	0.00000E+00
6.57813E-01	8.45001E-01	4.67949E-01	2.86130E+00	0.00000E+00	0.00000E+00
6.58176E-01	8.46452E-01	4.68290E-01	2.86575E+00	0.00000E+00	0.00000E+00
6.58538E-01	8.47904E-01	4.68631E-01	2.87019E+00	0.00000E+00	0.00000E+00
6.58900E-01	8.49358E-01	4.68973E-01	2.87465E+00	0.00000E+00	0.00000E+00
6.59262E-01	8.50814E-01	4.69314E-01	2.87910E+00	0.00000E+00	0.00000E+00
6.59625E-01	8.52272E-01	4.69655E-01	2.88356E+00	0.00000E+00	0.00000E+00
6.59986E-01	8.53728E-01	4.69996E-01	2.88803E+00	0.00000E+00	0.00000E+00
6.60344E-01	8.55170E-01	4.70338E-01	2.89250E+00	0.00000E+00	0.00000E+00
6.60695E-01	8.56589E-01	4.70679E-01	2.89697E+00	0.00000E+00	0.00000E+00
6.61044E-01	8.57999E-01	4.71020E-01	2.90145E+00	0.00000E+00	0.00000E+00
6.61393E-01	8.59411E-01	4.71361E-01	2.90594E+00	0.00000E+00	0.00000E+00
6.61742E-01	8.60824E-01	4.71702E-01	2.91042E+00	0.00000E+00	0.00000E+00
6.62091E-01	8.62239E-01	4.72044E-01	2.91491E+00	0.00000E+00	0.00000E+00
6.62440E-01	8.63655E-01	4.72385E-01	2.91941E+00	0.00000E+00	0.00000E+00
6.62788E-01	8.65073E-01	4.72726E-01	2.92391E+00	0.00000E+00	0.00000E+00
