y	eta	V	G	Z	P	rhoVel2	temperature	Y_AR	Y_N2	Y_A1CO	Y_H2O2	Y_CH	Y_T-CH2	Y_CVCCVCCJVO	Y_CH2CHO	Y_CH2OH	Y_A1-	Y_TXC5H5O	Y_OC6H4O	Y_C2H3CHO	Y_N-C4H5	Y_C5H4CH2	Y_C3H3	Y_S-CH2	Y_A1CHO	Y_A1CH2O	Y_C6H5CYCH2O	Y_C6H5OCH2	Y_C5H4CH3	Y_C5H6	Y_C5H5CH3-1	Y_C3H2	Y_A-C3H4	Y_A1OH	Y_C6H6O-24	Y_CH2CO	Y_HCCO	Y_C2H3	Y_CH4	Y_C2H6	Y_A-C3H5	Y_C3H6	Y_CH3O	Y_C2H2	Y_C5H5	Y_O	Y_A1	Y_HCO	Y_CH2O	Y_HO2	Y_H	Y_C2H4	Y_C2H5	Y_A1O	Y_CH3	Y_OH	Y_CO	Y_C6H5OCH3	Y_CO2	Y_O2	Y_H2	Y_H2O	Y_OC8H7OOH	X_AR	X_N2	X_A1CO	X_H2O2	X_CH	X_T-CH2	X_CVCCVCCJVO	X_CH2CHO	X_CH2OH	X_A1-	X_TXC5H5O	X_OC6H4O	X_C2H3CHO	X_N-C4H5	X_C5H4CH2	X_C3H3	X_S-CH2	X_A1CHO	X_A1CH2O	X_C6H5CYCH2O	X_C6H5OCH2	X_C5H4CH3	X_C5H6	X_C5H5CH3-1	X_C3H2	X_A-C3H4	X_A1OH	X_C6H6O-24	X_CH2CO	X_HCCO	X_C2H3	X_CH4	X_C2H6	X_A-C3H5	X_C3H6	X_CH3O	X_C2H2	X_C5H5	X_O	X_A1	X_HCO	X_CH2O	X_HO2	X_H	X_C2H4	X_C2H5	X_A1O	X_CH3	X_OH	X_CO	X_C6H5OCH3	X_CO2	X_O2	X_H2	X_H2O	X_OC8H7OOH	f	U	velocity	TotEnt	HeatRelease	density	mean_molar_mass	cp	lambda	mu	chi	ProgVar	ProdRateProgVar	ZBilger	ProdRateCO2	ProdRateH2O	ProdRateCO	ProdRateH2
0.00129057	-2.0234	0.16757	25.144	0.997938	3951.71	0.0373568	443.922	0.828192	2.15651e-21	6.00923e-12	6.54153e-11	1.25546e-28	1.40827e-17	9.79593e-16	1.00966e-11	3.20861e-14	1.85901e-13	1.86198e-11	1.41299e-09	8.93824e-11	2.48336e-14	4.78856e-07	8.55517e-09	1.73593e-22	6.73127e-08	8.86189e-13	4.46404e-19	6.78297e-11	8.12064e-07	1.42167e-06	2.14166e-06	1.96271e-08	2.8846e-07	1.25347e-06	2.09413e-07	7.02182e-08	7.50626e-12	2.04303e-12	0.0369499	5.37404e-06	6.37703e-09	4.82302e-08	2.16013e-11	3.64171e-05	1.89003e-07	1.38618e-16	1.37743e-06	6.89699e-12	1.56543e-07	2.99314e-12	7.74346e-15	4.6723e-06	5.80346e-10	3.50781e-07	1.46841e-10	8.18663e-17	0.0011732	0.13215	0.000357432	8.33325e-07	0.000263036	0.000858927	1.28492e-58	0.846636	3.143e-21	2.33473e-12	7.85338e-11	3.9384e-28	4.10028e-17	4.93332e-16	9.57904e-12	4.22221e-14	9.84663e-14	9.37712e-12	5.33834e-10	6.51095e-11	1.9106e-14	2.50363e-07	8.9459e-09	5.05428e-22	2.59041e-08	3.37825e-13	1.70174e-19	2.58574e-11	4.19167e-07	8.78359e-07	1.09156e-06	2.10672e-08	2.94045e-07	5.43935e-07	9.08735e-08	6.82164e-08	7.47143e-12	3.08507e-12	0.0940622	7.29889e-06	6.34095e-09	4.68085e-08	2.84251e-11	5.71205e-05	1.18581e-07	3.53802e-16	7.2017e-07	9.70629e-12	2.12911e-07	3.70312e-12	3.13715e-13	6.80186e-06	8.15553e-10	1.53867e-07	3.98871e-10	1.96568e-16	0.00171048	0.0499073	0.000331668	1.06347e-06	0.00532826	0.00194697	3.44891e-59	1.6757e+29	0.47869	0.149472	-173754	0.643458	1.12108	40.8376	754.403	0.0273832	2.69962e-05	0.00481303	0.00265259	1.98336e-08	0.996393	1.70933e-10	1.87393e-10	2.04999e-08	-1.02464e-09
0.00134924	-1.93603	0.164126	26.3614	0.997373	3951.71	0.0373568	446.912	0.827934	2.67363e-21	9.97195e-12	8.1416e-11	3.15834e-28	2.24796e-17	1.64714e-15	1.38012e-11	4.39368e-14	3.12315e-13	2.89252e-11	2.26597e-09	1.33414e-10	3.80332e-14	7.77734e-07	1.19539e-08	3.05427e-22	1.11782e-07	1.30314e-12	7.12111e-19	9.84433e-11	1.27093e-06	2.17672e-06	3.36118e-06	2.6045e-08	4.03364e-07	2.07955e-06	3.40617e-07	9.5945e-08	1.05835e-11	2.85186e-12	0.0365772	7.16176e-06	9.09111e-09	6.88788e-08	2.79804e-11	4.71389e-05	2.89093e-07	2.34131e-16	2.26836e-06	9.28209e-12	2.05425e-07	3.56656e-12	1.20199e-14	6.0997e-06	7.71602e-10	5.81508e-07	1.75189e-10	1.49179e-16	0.00145549	0.132168	0.000470505	1.03319e-06	0.000281103	0.00103783	2.24849e-58	0.846282	3.89625e-21	3.87392e-12	9.77328e-11	9.90668e-28	6.5444e-17	8.29428e-16	1.30923e-11	5.78103e-14	1.65407e-13	1.45654e-11	8.56002e-10	9.7173e-11	2.92581e-14	4.06583e-07	1.24985e-08	8.89177e-22	4.30127e-08	4.9672e-13	2.71436e-19	3.75237e-11	6.55949e-07	1.34471e-06	1.71294e-06	2.79531e-08	4.1113e-07	9.02311e-07	1.47793e-07	9.31998e-08	1.05332e-11	4.30598e-12	0.0931034	9.72589e-06	9.03871e-09	6.68413e-08	3.68155e-11	7.39298e-05	1.81359e-07	5.97522e-16	1.18585e-06	1.30615e-11	2.79364e-07	4.41209e-12	4.86914e-13	8.87889e-06	1.08421e-09	2.55047e-07	4.75823e-10	3.58154e-16	0.00212183	0.0499091	0.000436543	1.3184e-06	0.00569362	0.00235225	6.03462e-59	1.64126e+29	0.501868	0.147402	-174202	1.14373	1.11346	40.8333	755.93	0.0275714	2.71394e-05	0.00773053	0.00324493	3.25944e-08	0.995571	2.93311e-10	3.40604e-10	3.35393e-08	-1.57886e-09
0.00140298	-1.85656	0.16086	27.4959	0.996728	3951.71	0.0373568	450.321	0.827624	3.2501e-21	1.58472e-11	9.93119e-11	7.27559e-28	3.46691e-17	2.6234e-15	1.83325e-11	5.89764e-14	5.03152e-13	4.32188e-11	3.48869e-09	1.92233e-10	5.63965e-14	1.21176e-06	1.62169e-08	5.22125e-22	1.7778e-07	1.83652e-12	1.09978e-18	1.36654e-10	1.9135e-06	3.21125e-06	5.07369e-06	3.36915e-08	5.47414e-07	3.30462e-06	5.31409e-07	1.27436e-07	1.4367e-11	3.87525e-12	0.0361923	9.30057e-06	1.25594e-08	9.53114e-08	3.52836e-11	5.95995e-05	4.26099e-07	3.76173e-16	3.5799e-06	1.22043e-11	2.62914e-07	4.14502e-12	1.78063e-14	7.77231e-06	9.99898e-10	9.23381e-07	2.04523e-10	2.55813e-16	0.00176996	0.13218	0.000603908	1.2557e-06	0.000298689	0.001232	3.76014e-58	0.845867	4.7358e-21	6.15564e-12	1.19202e-10	2.28185e-27	1.00919e-16	1.32087e-15	1.73889e-11	7.75898e-14	2.66446e-13	2.17605e-11	1.31775e-09	1.39999e-10	4.33796e-14	6.33411e-07	1.69538e-08	1.51987e-21	6.84001e-08	6.99946e-13	4.19156e-19	5.20825e-11	9.87481e-07	1.98358e-06	2.58539e-06	3.61556e-08	5.57888e-07	1.43371e-06	2.30551e-07	1.23776e-07	1.42972e-11	5.8505e-12	0.0921133	1.2629e-05	1.24856e-08	9.24813e-08	4.64193e-11	9.34614e-05	2.67276e-07	9.59913e-16	1.87128e-06	1.71715e-11	3.57504e-07	5.12709e-12	7.21238e-13	1.13123e-05	1.40483e-09	4.04944e-07	5.55432e-10	6.14092e-16	0.00257997	0.0499076	0.000560252	1.60214e-06	0.00604913	0.002792	1.00905e-58	1.60861e+29	0.523466	0.145588	-174761	1.94341	1.1049	40.8286	757.678	0.0277812	2.7302e-05	0.0118756	0.00390456	5.11309e-08	0.994673	4.74045e-10	5.82418e-10	5.24228e-08	-2.34836e-09
0.00145254	-1.78387	0.157759	28.5616	0.996002	3951.71	0.0373568	454.148	0.827261	3.8848e-21	2.42497e-11	1.19069e-10	1.55802e-27	5.18098e-17	3.98623e-15	2.3756e-11	7.78512e-14	7.81803e-13	6.24251e-11	5.18357e-09	2.68633e-10	8.1337e-14	1.82082e-06	2.14477e-08	8.67902e-22	2.72268e-07	2.49257e-12	1.65161e-18	1.82325e-10	2.78549e-06	4.587e-06	7.40358e-06	4.2637e-08	7.23954e-07	5.05755e-06	7.99463e-07	1.65175e-07	1.88677e-11	5.14325e-12	0.0357991	1.18123e-05	1.68857e-08	1.28337e-07	4.34614e-11	7.38461e-05	6.08125e-07	5.78547e-16	5.4437e-06	1.57322e-11	3.29323e-07	4.71581e-12	2.52989e-14	9.69909e-06	1.26744e-09	1.41214e-06	2.34231e-10	4.16074e-16	0.00211576	0.132181	0.000758454	1.50023e-06	0.000315836	0.00144048	4.11664e-55	0.845386	5.65989e-21	9.41825e-12	1.42897e-10	4.88581e-27	1.50795e-16	2.00679e-15	2.25303e-11	1.02408e-13	4.13952e-13	3.14268e-11	1.95769e-09	1.95613e-10	6.25554e-14	9.51653e-07	2.24194e-08	2.52606e-21	1.04741e-07	9.49862e-13	6.2939e-19	6.948e-11	1.43729e-06	2.83301e-06	3.77213e-06	4.57494e-08	7.37711e-07	2.19392e-06	3.468e-07	1.6041e-07	1.87735e-11	7.76379e-12	0.0911007	1.60376e-05	1.67843e-08	1.2451e-07	5.71707e-11	0.000115787	3.81404e-07	1.47614e-15	2.84516e-06	2.21324e-11	4.47746e-07	5.83237e-12	1.02459e-12	1.41148e-05	1.7805e-09	6.19206e-07	6.36031e-10	9.98676e-16	0.00308362	0.0499015	0.000703534	1.91388e-06	0.00639556	0.00326405	1.10458e-55	1.57759e+29	0.543754	0.144013	-175435	3.17295	1.09545	40.8233	759.647	0.0280128	2.74837e-05	0.0175578	0.00463053	7.70511e-08	0.993704	7.27173e-10	9.44362e-10	7.87708e-08	-3.39123e-09
0.00149848	-1.71711	0.154812	29.5689	0.995197	3951.71	0.0373568	458.384	0.826846	4.57564e-21	3.588e-11	1.40624e-10	3.12464e-27	7.5203e-17	5.81181e-15	3.01207e-11	1.01298e-13	1.17684e-12	8.75031e-11	7.46258e-09	3.65381e-10	1.14486e-13	2.64937e-06	2.77404e-08	1.40379e-21	4.03204e-07	3.27086e-12	2.41964e-18	2.34747e-10	3.93559e-06	6.36774e-06	1.0484e-05	5.29306e-08	9.3593e-07	7.48568e-06	1.1645e-06	2.0954e-07	2.40628e-11	6.68389e-12	0.0354011	1.47129e-05	2.2166e-08	1.68706e-07	5.24304e-11	8.98954e-05	8.43528e-07	8.55945e-16	8.00893e-06	1.99362e-11	4.04794e-07	5.26937e-12	3.46105e-14	1.18846e-05	1.57582e-09	2.08858e-06	2.63692e-10	6.46049e-16	0.00249152	0.132168	0.000934561	1.76579e-06	0.00033257	0.00166214	8.46016e-55	0.844835	6.6654e-21	1.39332e-11	1.6874e-10	9.79712e-27	2.18848e-16	2.92541e-15	2.85624e-11	1.33232e-13	6.23023e-13	4.40451e-11	2.81798e-09	2.66023e-10	8.8037e-14	1.38449e-06	2.89927e-08	4.08516e-21	1.55088e-07	1.24626e-12	9.2193e-19	8.94431e-11	2.03043e-06	3.93223e-06	5.34079e-06	5.67858e-08	9.53571e-07	3.24674e-06	5.05074e-07	2.03464e-07	2.39391e-11	1.00879e-11	0.0900743	1.99727e-05	2.20295e-08	1.6365e-07	6.89584e-11	0.000140931	5.28966e-07	2.18357e-15	4.18524e-06	2.80425e-11	5.50274e-07	6.51601e-12	1.40149e-12	1.72927e-05	2.21337e-09	9.15682e-07	7.1592e-10	1.55044e-15	0.00363073	0.0498892	0.000866759	2.25233e-06	0.00673341	0.00376575	2.26969e-55	1.54812e+29	0.562932	0.142662	-176224	4.99716	1.08516	40.8171	761.83	0.0282659	2.76841e-05	0.0251039	0.0054208	1.1209e-07	0.99267	1.06526e-09	1.46145e-09	1.14339e-07	-4.77562e-09
0.0015412	-1.65562	0.15201	30.5256	0.994314	3951.71	0.0373568	463.013	0.826382	5.31952e-21	5.15008e-11	1.63879e-10	5.89255e-27	1.0624e-16	8.16907e-15	3.74546e-11	1.30138e-13	1.72215e-12	1.19395e-10	1.04423e-08	4.85061e-10	1.57678e-13	3.74474e-06	3.51739e-08	2.21119e-21	5.79269e-07	4.16388e-12	3.46644e-18	2.92674e-10	5.41329e-06	8.61605e-06	1.44507e-05	6.45953e-08	1.18569e-06	1.075e-05	1.64752e-06	2.60775e-07	2.98959e-11	8.52144e-12	0.0350019	1.80109e-05	2.84825e-08	2.17063e-07	6.2073e-11	0.000107727	1.14049e-06	1.22297e-15	1.1437e-05	2.48868e-11	4.89276e-07	5.79989e-12	4.57468e-14	1.43282e-05	1.92584e-09	2.9972e-06	2.92307e-10	9.62902e-16	0.00289531	0.132139	0.00113218	2.05101e-06	0.000348904	0.0018956	1.00386e-54	0.844212	7.74766e-21	1.99957e-11	1.9661e-10	1.84725e-26	3.09116e-16	4.11122e-15	3.55107e-11	1.71133e-13	9.11555e-13	6.00877e-11	3.94248e-09	3.53097e-10	1.21229e-13	1.95656e-06	3.67553e-08	6.43366e-21	2.2277e-07	1.58624e-12	1.32055e-18	1.11495e-10	2.79231e-06	5.31968e-06	7.36023e-06	6.92879e-08	1.20782e-06	4.66172e-06	7.14448e-07	2.53169e-07	2.9737e-11	1.2859e-11	0.0890428	2.44454e-05	2.83021e-08	2.10522e-07	8.16265e-11	0.000168857	7.15062e-07	3.11934e-15	5.9756e-06	3.49999e-11	6.65001e-07	7.17078e-12	1.85211e-12	2.08447e-05	2.70452e-09	1.31381e-06	7.93469e-10	2.31044e-15	0.00421839	0.0498695	0.00104986	2.61568e-06	0.00706288	0.00429392	2.69267e-55	1.5201e+29	0.581145	0.141519	-177125	7.61501	1.07413	40.8099	764.217	0.0285394	2.79021e-05	0.0348437	0.00627199	1.58026e-07	0.991577	1.49784e-09	2.1705e-09	1.60936e-07	-6.57897e-09
0.00158109	-1.59882	0.149345	31.4381	0.993357	3951.71	0.0373568	468.013	0.825871	6.11321e-21	7.19263e-11	1.88732e-10	1.04768e-26	1.46388e-16	1.11197e-14	4.57719e-11	1.65303e-13	2.4578e-12	1.5902e-10	1.42427e-08	6.30092e-10	2.12984e-13	5.15655e-06	4.38181e-08	3.39715e-21	8.09762e-07	5.15915e-12	4.86729e-18	3.54546e-10	7.26845e-06	1.13931e-05	1.9441e-05	7.764e-08	1.47515e-06	1.50231e-05	2.27056e-06	3.19038e-07	3.62868e-11	1.06776e-11	0.0346042	2.17108e-05	3.59069e-08	2.73977e-07	7.22545e-11	0.000127307	1.50699e-06	1.69369e-15	1.58996e-05	3.06596e-11	5.82615e-07	6.30605e-12	5.86162e-14	1.7027e-05	2.31787e-09	4.18565e-06	3.1958e-10	1.38466e-15	0.0033251	0.132091	0.00135102	2.35445e-06	0.000364855	0.00213953	1.01031e-54	0.843518	8.90182e-21	2.79204e-11	2.26381e-10	3.28367e-26	4.25843e-16	5.59502e-15	4.33874e-11	2.17331e-13	1.30068e-12	8.00132e-11	5.3762e-09	4.58577e-10	1.63717e-13	2.69365e-06	4.57789e-08	9.88231e-21	3.11348e-07	1.96499e-12	1.85383e-18	1.35038e-10	3.74848e-06	7.03284e-06	9.89996e-06	8.32633e-08	1.50239e-06	6.51345e-06	9.84429e-07	3.0967e-07	3.60865e-11	1.61095e-11	0.0880131	2.94611e-05	3.56723e-08	2.65666e-07	9.49958e-11	0.000199506	9.44656e-07	4.31907e-15	8.30556e-06	4.31099e-11	7.91702e-07	7.79499e-12	2.37265e-12	2.47657e-05	3.25441e-09	1.83438e-06	8.67325e-10	3.32176e-15	0.0048436	0.049841	0.00125253	3.00205e-06	0.00738427	0.00484549	2.70941e-55	1.49345e+29	0.598517	0.140569	-178134	11.2607	1.06243	40.8016	766.793	0.0288323	2.81366e-05	0.0471074	0.0071805	2.16659e-07	0.99043	2.03075e-09	3.1096e-09	2.20407e-07	-8.8882e-09
0.00161845	-1.54621	0.14681	32.3119	0.99233	3951.71	0.0373568	473.362	0.825315	6.95339e-21	9.8001e-11	2.15077e-10	1.77597e-26	1.97165e-16	1.47199e-14	5.50728e-11	2.07844e-13	3.43066e-12	2.07247e-10	1.89834e-08	8.02667e-10	2.82727e-13	6.9355e-06	5.37331e-08	5.10079e-21	1.10439e-06	6.24131e-12	6.71254e-18	4.18691e-10	9.55002e-06	1.47571e-05	2.55904e-05	9.20605e-08	1.80583e-06	2.04856e-05	3.05612e-06	3.84403e-07	4.31383e-11	1.31719e-11	0.0342104	2.58133e-05	4.45e-08	3.39929e-07	8.28281e-11	0.000148585	1.9506e-06	2.28109e-15	2.15749e-05	3.73364e-11	6.84575e-07	6.79031e-12	7.30488e-14	1.99756e-05	2.75194e-09	5.70359e-06	3.45139e-10	1.93009e-15	0.00377884	0.132021	0.00159057	2.67467e-06	0.000380443	0.0023927	1.00947e-54	0.842753	1.01229e-20	3.80331e-11	2.57921e-10	5.56502e-26	5.73419e-16	7.40481e-15	5.21915e-11	2.73196e-13	1.81509e-12	1.04255e-10	7.16399e-09	5.84039e-10	2.17276e-13	3.62207e-06	5.61244e-08	1.48347e-20	4.24532e-07	2.3766e-12	2.55604e-18	1.59431e-10	4.92397e-06	9.10728e-06	1.30284e-05	9.87051e-08	1.83873e-06	8.87968e-06	1.32471e-06	3.73027e-07	4.28902e-11	1.9868e-11	0.0869911	3.50199e-05	4.41988e-08	3.29541e-07	1.08872e-10	0.000232797	1.22244e-06	5.81564e-15	1.12675e-05	5.24856e-11	9.30034e-07	8.39161e-12	2.95616e-12	2.90477e-05	3.86294e-09	2.49904e-06	9.36473e-10	4.62913e-15	0.00550327	0.0498029	0.00147427	3.40953e-06	0.00769795	0.00541758	2.70654e-55	1.4681e+29	0.615153	0.139794	-179246	16.2025	1.05018	40.792	769.542	0.0291436	2.83866e-05	0.0622174	0.00814255	2.89769e-07	0.989235	2.66575e-09	4.31777e-09	2.94582e-07	-1.17973e-08
0.00165354	-1.49738	0.144396	33.151	0.991237	3951.71	0.0373568	479.031	0.82472	7.83609e-21	1.30555e-10	2.42788e-10	2.87692e-26	2.60083e-16	1.9024e-14	6.53381e-11	2.58899e-13	4.69441e-12	2.64832e-10	2.4777e-08	1.00457e-09	3.69437e-13	9.13057e-06	6.49619e-08	7.50009e-21	1.47279e-06	7.394e-12	9.10922e-18	4.835e-10	1.2303e-05	1.87594e-05	3.30242e-05	1.0783e-07	2.17852e-06	2.73164e-05	4.02594e-06	4.56815e-07	5.03381e-11	1.60202e-11	0.0338227	3.03128e-05	5.43039e-08	4.15261e-07	9.36342e-11	0.000171487	2.47795e-06	2.99638e-15	2.86375e-05	4.50007e-11	7.94769e-07	7.25762e-12	8.88202e-14	2.31651e-05	3.22736e-09	7.6002e-06	3.68737e-10	2.61826e-15	0.00425416	0.131927	0.00184996	3.00996e-06	0.000395677	0.00265374	1.00837e-54	0.841919	1.14049e-20	5.06533e-11	2.91074e-10	9.01243e-26	7.56202e-16	9.56741e-15	6.19032e-11	3.40214e-13	2.48305e-12	1.33187e-10	9.34792e-09	7.30756e-10	2.83837e-13	4.76718e-06	6.78348e-08	2.18068e-20	5.65993e-07	2.81478e-12	3.46773e-18	1.8406e-10	6.34172e-06	1.15742e-05	1.68085e-05	1.15582e-07	2.21762e-06	1.18374e-05	1.74461e-06	4.43178e-07	5.00352e-11	2.41577e-11	0.0859822	4.11131e-05	5.39219e-08	4.02462e-07	1.23043e-10	0.000268607	1.55252e-06	7.63723e-15	1.4952e-05	6.32428e-11	1.07945e-06	8.96673e-12	3.59344e-12	3.36766e-05	4.5291e-09	3.32916e-06	1.00023e-09	6.27797e-15	0.00619384	0.0497544	0.00171424	3.83593e-06	0.00800404	0.00600702	2.70285e-55	1.44396e+29	0.631127	0.13918	-180452	22.7365	1.03747	40.7811	772.446	0.0294716	2.86506e-05	0.0804684	0.00915354	3.79017e-07	0.987998	3.40009e-09	5.83408e-09	3.85183e-07	-1.54006e-08
0.00168654	-1.45203	0.1421	33.9575	0.990085	3951.71	0.0373568	484.984	0.824088	8.75601e-21	1.70326e-10	2.71697e-10	4.46717e-26	3.36549e-16	2.40886e-14	7.65195e-11	3.19629e-13	6.30821e-12	3.32325e-10	3.17175e-08	1.2369e-09	4.75727e-13	1.17844e-05	7.75174e-08	1.08172e-20	1.92363e-06	8.60148e-12	1.21813e-17	5.47578e-10	1.55636e-05	2.34376e-05	4.18436e-05	1.24886e-07	2.59295e-06	3.56775e-05	5.19892e-06	5.36021e-07	5.77593e-11	1.92326e-11	0.0334432	3.51931e-05	6.53306e-08	5.00078e-07	1.04499e-10	0.000195891	3.09385e-06	3.84791e-15	3.72438e-05	5.37292e-11	9.12575e-07	7.71415e-12	1.05678e-13	2.65795e-05	3.7424e-09	9.9198e-06	3.90247e-10	3.46768e-15	0.00474798	0.13181	0.00212776	3.35817e-06	0.000410545	0.00292099	1.00695e-54	0.841022	1.27399e-20	6.60643e-11	3.25634e-10	1.399e-25	9.78234e-16	1.21108e-14	7.2475e-11	4.19891e-13	3.33565e-12	1.6708e-10	1.19628e-08	8.99483e-10	3.65389e-13	6.15094e-06	8.09213e-08	3.14419e-20	7.39029e-07	3.27346e-12	4.63582e-18	2.08392e-10	8.01999e-06	1.44562e-05	2.1291e-05	1.33824e-07	2.63871e-06	1.5456e-05	2.25224e-06	5.19864e-07	5.73944e-11	2.89931e-11	0.0849921	4.77179e-05	6.48516e-08	4.8452e-07	1.37279e-10	0.000306739	1.93782e-06	9.80468e-15	1.94396e-05	7.5487e-11	1.23908e-06	9.52791e-12	4.27418e-12	3.86289e-05	5.25029e-09	4.34392e-06	1.05826e-09	8.31216e-15	0.00691073	0.0496951	0.00197106	4.2784e-06	0.0083023	0.00660998	2.69824e-55	1.421e+29	0.646482	0.138711	-181741	31.1727	1.02443	40.7689	775.479	0.0298143	2.89267e-05	0.102096	0.0102073	4.85794e-07	0.986726	4.22618e-09	7.69569e-09	4.93653e-07	-1.9781e-08
0.0017176	-1.40989	0.139918	34.7335	0.988882	3951.71	0.0373568	491.182	0.823426	9.70805e-21	2.17976e-10	3.0164e-10	6.69873e-26	4.27936e-16	2.9993e-14	8.85579e-11	3.91262e-13	8.33854e-12	4.10122e-10	3.98838e-08	1.5003e-09	6.04397e-13	1.49346e-05	9.13998e-08	1.53309e-20	2.46479e-06	9.85292e-12	1.60772e-17	6.09996e-10	1.93613e-05	2.88203e-05	5.21327e-05	1.43155e-07	3.04835e-06	4.57165e-05	6.5917e-06	6.21699e-07	6.52804e-11	2.28184e-11	0.0330737	4.04349e-05	7.75766e-08	5.94368e-07	1.15262e-10	0.00022167	3.80191e-06	4.84227e-15	4.75344e-05	6.3603e-11	1.03733e-06	8.16712e-12	1.23412e-13	3.0202e-05	4.29498e-09	1.27026e-05	4.09701e-10	4.49719e-15	0.00525736	0.131667	0.00242242	3.71724e-06	0.000425043	0.00319293	1.00518e-54	0.840067	1.41204e-20	8.4518e-11	3.61402e-10	2.09716e-25	1.24345e-15	1.50743e-14	8.38492e-11	5.13824e-13	4.40778e-12	2.06125e-10	1.50379e-08	1.09067e-09	4.64062e-13	7.79262e-06	9.53815e-08	4.4547e-20	9.46619e-07	3.74847e-12	6.11644e-18	2.32069e-10	9.97365e-06	1.77703e-05	2.65175e-05	1.53349e-07	3.10111e-06	1.97985e-05	2.85467e-06	6.02758e-07	6.48465e-11	3.43874e-11	0.084025	5.48071e-05	7.69822e-08	5.75685e-07	1.51368e-10	0.00034699	2.38052e-06	1.23343e-14	2.48025e-05	8.93294e-11	1.408e-06	1.0084e-11	4.98979e-12	4.38789e-05	6.02351e-09	5.56069e-06	1.11065e-09	1.07764e-14	0.0076496	0.0496248	0.00224327	4.73429e-06	0.00859264	0.00722297	2.6926e-55	1.39918e+29	0.661255	0.138373	-183103	41.8391	1.01117	40.7553	778.619	0.0301697	2.92132e-05	0.127296	0.0112978	6.11315e-07	0.985427	5.13366e-09	9.94005e-09	6.21249e-07	-2.50076e-08
0.00174693	-1.3706	0.137841	35.4821	0.987631	3951.71	0.0373568	497.599	0.822736	1.06891e-20	2.74166e-10	3.32517e-10	9.73667e-26	5.35803e-16	3.68678e-14	1.01408e-10	4.75235e-13	1.08646e-11	4.9863e-10	4.93558e-08	1.79557e-09	7.58717e-13	1.86195e-05	1.06624e-07	2.1401e-20	3.10427e-06	1.11459e-11	2.09859e-17	6.70428e-10	2.37266e-05	3.49374e-05	6.39779e-05	1.62589e-07	3.54436e-06	5.75842e-05	8.22119e-06	7.13623e-07	7.28034e-11	2.67949e-11	0.0327146	4.60267e-05	9.10479e-08	6.98192e-07	1.25793e-10	0.000248739	4.60589e-06	5.98684e-15	5.96524e-05	7.4727e-11	1.16856e-06	8.62466e-12	1.41924e-13	3.40215e-05	4.88385e-09	1.59897e-05	4.27299e-10	5.72849e-15	0.00578045	0.131498	0.00273283	4.08585e-06	0.000439195	0.00346869	1.003e-54	0.839058	1.55417e-20	1.06266e-10	3.98251e-10	3.04714e-25	1.55632e-15	1.85228e-14	9.5981e-11	6.23874e-13	5.741e-12	2.50517e-10	1.86025e-08	1.30485e-09	5.82338e-13	9.7118e-06	1.11229e-07	6.21622e-20	1.19178e-06	4.23884e-12	7.98104e-18	2.54967e-10	1.22179e-05	2.15342e-05	3.25307e-05	1.74104e-07	3.60439e-06	2.49289e-05	3.55905e-06	6.9163e-07	7.22932e-11	4.03652e-11	0.0830826	6.23636e-05	9.03174e-08	6.75999e-07	1.65138e-10	0.000389221	2.88287e-06	1.52442e-14	3.11142e-05	1.04915e-10	1.58555e-06	1.06451e-11	5.73617e-12	4.94101e-05	6.84688e-09	6.99709e-06	1.15793e-09	1.37219e-14	0.00840765	0.0495432	0.00252981	5.20186e-06	0.00887551	0.00784393	2.6858e-55	1.37841e+29	0.675508	0.13815	-184530	55.1068	0.997768	40.7405	781.848	0.030535	2.95053e-05	0.156265	0.0124212	7.56893e-07	0.984105	6.11238e-09	1.26103e-08	7.6931e-07	-3.11397e-08
